key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_6.keys,key_resp_6.rt
1,2.3549,space,19.179,4,7.5478,3.309513889,4.1507,0,0,0,0,1,stim/pof_g.wav,5dc483cf74939e34e55c3619,001,2022-03-13_10h01.46.844,task,2021.2.3,MacIntel,20.00080003,,,,,,,,,,,,,
,,,,4,5.5169,3.331788194,1.6515,0,1,1,4,1,stim/fof_g.wav,5dc483cf74939e34e55c3619,001,2022-03-13_10h01.46.844,task,2021.2.3,MacIntel,20.00080003,,,,,,,,,,,,,
,,,,1,4.7788,3.823576389,2.7158,0,2,2,7,1,stim/f_schwa_g.wav,5dc483cf74939e34e55c3619,001,2022-03-13_10h01.46.844,task,2021.2.3,MacIntel,20.00080003,,,,,,,,,,,,,
,,,,7,4.4147,2.844305556,2.1049,0,3,3,5,1,stim/fief_g.wav,5dc483cf74939e34e55c3619,001,2022-03-13_10h01.46.844,task,2021.2.3,MacIntel,20.00080003,,,,,,,,,,,,,
,,,,4,5.887,3.385121528,2.3384,0,4,4,6,1,stim/feuf_g.wav,5dc483cf74939e34e55c3619,001,2022-03-13_10h01.46.844,task,2021.2.3,MacIntel,20.00080003,,,,,,,,,,,,,
,,,,4,3.078,3.407586806,1.7099,0,5,5,2,1,stim/peuf_g.wav,5dc483cf74939e34e55c3619,001,2022-03-13_10h01.46.844,task,2021.2.3,MacIntel,20.00080003,,,,,,,,,,,,,
,,,,7,5.9325,3.394288194,1.9868,0,6,6,1,1,stim/pief_g.wav,5dc483cf74939e34e55c3619,001,2022-03-13_10h01.46.844,task,2021.2.3,MacIntel,20.00080003,,,,,,,,,,,,,
,,,,1,3.2326,3.538836806,2.2728,0,7,7,3,1,stim/p_schwa_g.wav,5dc483cf74939e34e55c3619,001,2022-03-13_10h01.46.844,task,2021.2.3,MacIntel,20.00080003,,,,,,,,,,,,,
,,,,1,4.5426,3.538802083,1.5131,1,0,8,3,1,stim/p_schwa_g.wav,5dc483cf74939e34e55c3619,001,2022-03-13_10h01.46.844,task,2021.2.3,MacIntel,20.00080003,,,,,,,,,,,,,
,,,,6,6.6622,2.81578125,2.4437,1,1,9,6,1,stim/feuf_g.wav,5dc483cf74939e34e55c3619,001,2022-03-13_10h01.46.844,task,2021.2.3,MacIntel,20.00080003,,,,,,,,,,,,,
