key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
,,,,1,2.8171,3.306592941,1.9098,2,0,16,0,1,stim/pof_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,1,2.6217,2.950630188,1.6885,2,1,17,3,1,stim/p_schwa_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,6,2.9554,3.97642676,2.0644,2,2,18,2,1,stim/peuf_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,2,2.635,3.390475273,1.76,2,3,19,4,1,stim/fof_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,1,1.8469,2.990958214,2.4747,2,4,20,7,1,stim/f_schwa_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,7,3.1989,4.019006093,2.071,2,5,21,1,1,stim/pief_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,7,2.5105,3.976179441,1.3942,2,6,22,5,1,stim/fief_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,4,3.2771,3.699872971,2.1715,2,7,23,6,1,stim/feuf_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,7,2.3569,3.472383499,1.4404,3,0,24,5,1,stim/fief_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,6,2.8766,3.716404597,1.6383,3,1,25,2,1,stim/peuf_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,2,2.433,3.373042107,2.0669,3,2,26,4,1,stim/fof_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,1,3.4865,2.993077596,1.786,3,3,27,3,1,stim/p_schwa_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,1,5.4476,2.92225043,1.6425,3,4,28,7,1,stim/f_schwa_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,4,3.0209,3.025507291,1.5056,3,5,29,6,1,stim/feuf_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,5,5.1659,3.013938268,1.9578,3,6,30,0,1,stim/pof_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,7,10.174,3.013357162,1.3907,3,7,31,1,1,stim/pief_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,7,2.1905,3.068157832,0.9782,4,0,32,5,1,stim/fief_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,1,1.8499,3.089166641,0.9218,4,1,33,7,1,stim/f_schwa_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,4,2.433,3.127452215,1.1242,4,2,34,2,1,stim/peuf_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,5,3.1412,3.198419889,1.2282,4,3,35,3,1,stim/p_schwa_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,6,2.9242,2.974907557,2.288,4,4,36,6,1,stim/feuf_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,2,3.5685,3.154109955,0.9532,4,5,37,4,1,stim/fof_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,1,2.8404,3.11747996,1.7201,4,6,38,0,1,stim/pof_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,7,2.8102,3.276490529,1.1223,4,7,39,1,1,stim/pief_g.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,,,,,,,,,
,,,,,,,,,,,,,stim/fof_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,space,2.7988,1,2.1662,3.351043065,1.6717,0,0,0,4,1
,,,,,,,,,,,,,stim/fif_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,7,2.4032,3.340568542,1.5198,0,1,1,5,1
,,,,,,,,,,,,,stim/feuf_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,4,2.5774,3.359704971,1.2686,0,2,2,6,1
,,,,,,,,,,,,,stim/pif_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,3,3.3307,3.113231977,1.1863,0,3,3,1,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,1,1.8647,3.153247197,1.1271,0,4,4,7,1
,,,,,,,,,,,,,stim/peuf_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,6,3.4049,3.211977959,2.2184,0,5,5,2,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,5,3.0367,2.712356567,1.767,0,6,6,3,1
,,,,,,,,,,,,,stim/pof_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,1,5.6804,3.151541074,1.6065,0,7,7,0,1
,,,,,,,,,,,,,stim/fof_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,5,2.8192,3.271856626,1.16,1,0,8,4,1
,,,,,,,,,,,,,stim/pof_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,1,2.9637,3.203273137,1.199,1,1,9,0,1
,,,,,,,,,,,,,stim/fif_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,7,2.1725,3.150841713,1.5418,1,2,10,5,1
,,,,,,,,,,,,,stim/peuf_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,6,3.1463,3.107174238,0.9413,1,3,11,2,1
,,,,,,,,,,,,,stim/pif_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,7,3.5009,3.189149221,1.9997,1,4,12,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,4,3.614,3.247943878,0.866,1,5,13,6,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,1,2.2996,2.4465065,1.7446,1,6,14,7,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,5,3.0388,2.635836919,2.1829,1,7,15,3,1
,,,,,,,,,,,,,stim/pif_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,3,3.3102,3.065112432,1.3443,2,0,16,1,1
,,,,,,,,,,,,,stim/fof_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,5,9.8502,3.16282622,1.0573,2,1,17,4,1
,,,,,,,,,,,,,stim/feuf_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,6,2.4432,3.083410263,1.6839,2,2,18,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,6,2.7036,3.20665741,0.9586,2,3,19,2,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,5,2.6826,3.321580569,1.1865,2,4,20,7,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,1,2.1738,3.063917796,0.914,2,5,21,3,1
,,,,,,,,,,,,,stim/fif_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,3,3.8856,3.247549693,0.9269,2,6,22,5,1
,,,,,,,,,,,,,stim/pof_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,1,3.0593,3.443297068,2.0863,2,7,23,0,1
,,,,,,,,,,,,,stim/feuf_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,4,2.259,2.998964628,1.1425,3,0,24,6,1
,,,,,,,,,,,,,stim/pof_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,1,2.8115,3.111634254,0.8565,3,1,25,0,1
,,,,,,,,,,,,,stim/fof_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,5,2.4536,3.08995978,2.0811,3,2,26,4,1
,,,,,,,,,,,,,stim/fif_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,7,3.1529,3.175268491,1.2696,3,3,27,5,1
,,,,,,,,,,,,,stim/pif_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,3,3.1627,3.258818626,0.9194,3,4,28,1,1
,,,,,,,,,,,,,stim/peuf_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,6,3.1915,3.043658892,1.2939,3,5,29,2,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,2,1.9958,3.097335498,0.8632,3,6,30,7,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,1,4.9541,2.519049962,2.0577,3,7,31,3,1
,,,,,,,,,,,,,stim/feuf_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,4,10.5653,2.767355283,2.1058,4,0,32,6,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,1,2.6171,3.492200216,2.4508,4,1,33,7,1
,,,,,,,,,,,,,stim/fif_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,3,2.3509,3.979238828,1.0118,4,2,34,5,1
,,,,,,,,,,,,,stim/peuf_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,3,2.7698,3.816076914,2.6195,4,3,35,2,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,2,2.2252,3.981181145,1.5792,4,4,36,3,1
,,,,,,,,,,,,,stim/fof_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,1,2.4104,3.434569995,0.8984,4,5,37,4,1
,,,,,,,,,,,,,stim/pof_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,5,3.1112,3.008574486,1.1281,4,6,38,0,1
,,,,,,,,,,,,,stim/pif_f.wav,60f83b167c76803d88b92d53,001,2022-03-13_14h12.02.741,task,2021.2.3,Linux x86_64,30.00480077,,,3,3.5495,3.202644666,0.9753,4,7,39,1,1
