key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_6.keys,key_resp_6.rt
1,5.349,space,77.611,1,59.3392,5,8.9108,0,0,0,7,1,stim/f_schwa_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,5,55.2219,4.951851739,13.753,0,1,1,6,1,stim/feuf_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,5,23.3357,4.966666893,9.4178,0,2,2,3,1,stim/p_schwa_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,4,7.6999,3.981481481,4.6749,0,3,3,4,1,stim/fof_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,7,9.8653,4.977778117,5.2208,0,4,4,5,1,stim/fief_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,4,12.0696,4.992592706,3.2802,0,5,5,2,1,stim/peuf_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,11.1657,4,3.1942,0,6,6,0,1,stim/pof_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,7,8.682,4.985185411,4.1871,0,7,7,1,1,stim/pief_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,7,8.4355,4.981481481,1.9456,1,0,8,5,1,stim/fief_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,11.5898,3.996296353,5.8262,1,1,9,6,1,stim/feuf_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,13.5014,1,7.6034,1,2,10,7,1,stim/f_schwa_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,7,10.9213,4.014814871,2.1697,1,3,11,1,1,stim/pief_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,13.2463,3.988889058,2.7888,1,4,12,3,1,stim/p_schwa_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,6.5989,2.996296353,1.9963,1,5,13,4,1,stim/fof_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,8.9507,2.988889058,4.1817,1,6,14,0,1,stim/pof_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,11.0647,2.985185129,2.8867,1,7,15,2,1,stim/peuf_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,7.6208,2.981481481,2.0655,2,0,16,4,1,stim/fof_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,5,11.2339,2.007407577,1.7957,2,1,17,7,1,stim/f_schwa_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,7,8.6522,2.992592706,2.2941,2,2,18,5,1,stim/fief_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,7.932,2.974074187,1.9006,2,3,19,6,1,stim/feuf_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,8.9159,3,1.7099,2,4,20,2,1,stim/peuf_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,7,8.199,3.977777834,2.8186,2,5,21,1,1,stim/pief_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,5,9.5158,2.996296353,2.0188,2,6,22,3,1,stim/p_schwa_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,2,13.1879,3.003703647,3.1944,2,7,23,0,1,stim/pof_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,7,8.0021,3.014814871,2.2629,3,0,24,1,1,stim/pief_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,8.6405,2.96666661,3.0937,3,1,25,2,1,stim/peuf_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,7,8.8012,1.003703788,3.6934,3,2,26,5,1,stim/fief_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,14.8423,1.011111083,5.9274,3,3,27,0,1,stim/pof_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,9.7742,1.985185129,2.9849,3,4,28,3,1,stim/p_schwa_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,11.4108,1.974074187,2.1316,3,5,29,4,1,stim/fof_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,6.5859,3.981481481,3.2046,3,6,30,6,1,stim/feuf_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,8.1324,2.022222166,2.1533,3,7,31,7,1,stim/f_schwa_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,5,9.6728,2.996296353,2.3294,4,0,32,3,1,stim/p_schwa_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,7.0485,3.022222166,2.0718,4,1,33,2,1,stim/peuf_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,7,7.069,3.029629743,2.347,4,2,34,5,1,stim/fief_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,5,8.3083,3.018518519,2.4446,4,3,35,4,1,stim/fof_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,7.8764,3.025926095,1.8653,4,4,36,6,1,stim/feuf_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,7,8.1155,3.988889058,2.2202,4,5,37,1,1,stim/pief_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
,,,,6,17.6089,1.03333339,2.4481,4,6,38,7,1,stim/f_schwa_g.wav,6105ac9411551a0880809277,001,2022-03-14_19h35.21.266,task,2021.2.3,Win32,59.81218972,,,,,,,,,,,,,
