key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
space,7.1098,2,8.0658,2.092592593,8.6287,0,0,0,3,1,stim/fof_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,1,8.816,2.011111224,3.5243,0,1,1,1,1,stim/faf_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,1,9.1377,1.014814871,2.8803,0,2,2,4,1,stim/p_schwa_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,2,2.9509,1.014814871,0.9886,0,3,3,7,1,stim/pof_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,3,4.5101,1.87037037,4.2542,0,4,4,6,1,stim/piep_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,4,3.0506,1.87037037,1.1292,0,5,5,0,1,stim/f_schwa_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,2,2.5583,2.114814758,1.8146,0,6,6,5,1,stim/paf_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,7,3.2406,3.214814928,1.7692,0,7,7,2,1,stim/fif_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,1,4.5072,3.140740854,1.3215,1,0,8,1,1,stim/faf_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,3,4.7079,2.177777891,1.2633,1,1,9,6,1,stim/piep_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,1,2.2729,1.32222225,1.8526,1,2,10,7,1,stim/pof_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,4,4.5837,1.32222225,0.6592,1,3,11,4,1,stim/p_schwa_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,7,2.7735,2.585185298,1.3774,1,4,12,2,1,stim/fif_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,2,2.0078,2.451852021,1.2375,1,5,13,3,1,stim/fof_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
,,1,1.9266,3.60000017,1.7632,1,6,14,0,1,stim/f_schwa_g.wav,610806925b7eacfe8864a03c,001,2022-03-09_16h38.09.332,vct_new,2021.2.3,Win32,60.62075655,,,,,,,,,,,,
