key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_6.keys,key_resp_6.rt
1,3.7518,space,14.1017,1,8.1174,4.963541667,5.1679,0,0,0,3,1,stim/p_schwa_g.wav,5ef9df1812148a78af8e76dc,001,2022-03-13_13h57.55.870,task,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,
,,,,4,3.4487,3.640625,1.3456,0,1,1,6,1,stim/feuf_g.wav,5ef9df1812148a78af8e76dc,001,2022-03-13_13h57.55.870,task,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,
,,,,1,2.0652,4.953125,1.2013,0,2,2,7,1,stim/f_schwa_g.wav,5ef9df1812148a78af8e76dc,001,2022-03-13_13h57.55.870,task,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,
,,,,3,2.8643,4.901041667,1.939,0,3,3,1,1,stim/pief_g.wav,5ef9df1812148a78af8e76dc,001,2022-03-13_13h57.55.870,task,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,
,,,,4,3.3471,3.890625,1.6238,0,4,4,2,1,stim/peuf_g.wav,5ef9df1812148a78af8e76dc,001,2022-03-13_13h57.55.870,task,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,
,,,,4,3.8031,3.442708333,1.122,0,5,5,0,1,stim/pof_g.wav,5ef9df1812148a78af8e76dc,001,2022-03-13_13h57.55.870,task,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,
,,,,4,7.8294,3.369791667,0.7291,0,6,6,4,1,stim/fof_g.wav,5ef9df1812148a78af8e76dc,001,2022-03-13_13h57.55.870,task,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,
,,,,7,4.1298,4.645833333,0.8912,0,7,7,5,1,stim/fief_g.wav,5ef9df1812148a78af8e76dc,001,2022-03-13_13h57.55.870,task,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,
,,,,6,2.9038,4.046875,1.118,1,0,8,0,1,stim/pof_g.wav,5ef9df1812148a78af8e76dc,001,2022-03-13_13h57.55.870,task,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,
,,,,6,1.3509,4.067708333,1.1787,1,1,9,4,1,stim/fof_g.wav,5ef9df1812148a78af8e76dc,001,2022-03-13_13h57.55.870,task,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,
