key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_6.keys,key_resp_6.rt
1,2.927,space,2.656,6,8.659,4.013333333,4.665,0,0,0,6,1,stim/feuf_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,5.17,4,1.7,0,1,1,0,1,stim/pof_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,1,6.759,1.964444444,1.317,0,2,2,3,1,stim/p_schwa_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,1,2.759,1.995555556,2.918,0,3,3,7,1,stim/f_schwa_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,3,2.923,3.986666667,2.35,0,4,4,5,1,stim/fief_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,4.054,3.991111111,2.167,0,5,5,2,1,stim/peuf_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,3,4.778,3.004444444,2.1,0,6,6,1,1,stim/pief_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,3.259,3.004444444,1.232,0,7,7,4,1,stim/fof_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,2.382,3.004444444,0.686,1,0,8,2,1,stim/peuf_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,3,2.705,3.004444444,0.683,1,1,9,1,1,stim/pief_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,2.193,3.004444444,0.633,1,2,10,6,1,stim/feuf_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,2.376,3.004444444,0.683,1,3,11,0,1,stim/pof_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,1,2.658,2.484444444,1.583,1,4,12,7,1,stim/f_schwa_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,1,4.01,2.386666667,2.013,1,5,13,3,1,stim/p_schwa_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,1.656,2.964444444,1.55,1,6,14,4,1,stim/fof_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,3,1.693,2.96,1.5,1,7,15,5,1,stim/fief_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,2.17,3.151111111,1.483,2,0,16,0,1,stim/pof_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,3,2.469,2.377777778,1.22,2,1,17,1,1,stim/pief_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,1.544,2.737777778,1.249,2,2,18,4,1,stim/fof_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,1.635,2.742222222,1.386,2,3,19,6,1,stim/feuf_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,4,2.625,2.742222222,0.715,2,4,20,2,1,stim/peuf_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,3,1.81,2.742222222,0.699,2,5,21,5,1,stim/fief_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,1,6.659,3,1.368,2,6,22,3,1,stim/p_schwa_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
,,,,1,2.392,3,0.833,2,7,23,7,1,stim/f_schwa_g.wav,5bcc60b95c2b810001dc68e2,001,2022-03-13_10h51.09,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,
