key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_6.keys,key_resp_6.rt
1,2.2236,space,17.0162,5,9.5118,1.081302083,16.2142,0,0,0,6,1,stim/feuf_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,5,5.8933,2.037291667,3.9414,0,1,1,0,1,stim/pof_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,6,4.3075,2.959184028,2.8224,0,2,2,2,1,stim/peuf_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,5,5.8177,2.736006944,1.715,0,3,3,3,1,stim/p_schwa_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,4,2.7487,2.736006944,0.9416,0,4,4,4,1,stim/fof_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,3,3.9828,3.182934028,1.6717,0,5,5,1,1,stim/pief_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,3,2.5835,3.709427083,1.2388,0,6,6,5,1,stim/fief_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,2,2.4199,2.442864583,1.7645,0,7,7,7,1,stim/f_schwa_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,2,1.7502,2.442864583,0.4942,1,0,8,7,1,stim/f_schwa_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,3,2.7089,3.193715278,0.9551,1,1,9,1,1,stim/pief_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,4,5.2854,1.432638889,0.8796,1,2,10,0,1,stim/pof_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
,,,,2,4.1393,1.432638889,0.503,1,3,11,3,1,stim/p_schwa_g.wav,61109630acfae1a4345bcdfd,001,2022-03-18_17h56.41.506,task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,
