key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_6.keys,key_resp_6.rt
1,3.2725,space,21.3967,6,41.0702,3.922222222,3.6333,0,0,0,4,1,stim/fof_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,4,7.6733,3.981481481,1.5952,0,1,1,0,1,stim/pof_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,3,5.234,4.966666667,3.1639,0,2,2,5,1,stim/fief_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,19.4277,3.988888889,2.5427,0,3,3,2,1,stim/peuf_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,3,15.517,3.974074074,1.4138,0,4,4,1,1,stim/pief_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,1,7.2568,2.996296296,3.0994,0,5,5,7,1,stim/f_schwa_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,1,2.8779,4.018518519,1.9337,0,6,6,3,1,stim/p_schwa_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,4,6.6553,4.018518519,1.0555,0,7,7,6,1,stim/feuf_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,3,11.4434,4.018518519,1.6846,1,0,8,1,1,stim/pief_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,9.1783,4.018518519,1.0069,1,1,9,0,1,stim/pof_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,1,3.4773,4.018518519,1.007,1,2,10,3,1,stim/p_schwa_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,5,5.7904,4.018518519,0.8904,1,3,11,7,1,stim/f_schwa_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,6.8044,4.018518519,0.81,1,4,12,6,1,stim/feuf_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,4,3.2167,4.018518519,0.6628,1,5,13,4,1,stim/fof_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,3,3.5562,4.02962963,1.4806,1,6,14,5,1,stim/fief_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,4.1227,3.922222222,1.2986,1,7,15,2,1,stim/peuf_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,3,4.7039,3.944444444,0.8619,2,0,16,5,1,stim/fief_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,9.3204,3.907407407,1.7203,2,1,17,2,1,stim/peuf_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,3.3677,4.022222222,0.6139,2,2,18,6,1,stim/feuf_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,3,4.6539,4.959259259,0.7992,2,3,19,1,1,stim/pief_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,1,6.9448,3.951851852,1.1248,2,4,20,7,1,stim/f_schwa_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,2,4.8691,4.955555556,1.7551,2,5,21,4,1,stim/fof_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,1,5.8403,4.977777778,1.264,2,6,22,3,1,stim/p_schwa_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,4,6.7952,4.025925926,0.8006,2,7,23,0,1,stim/pof_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,7,3.7001,3.837037037,1.7671,3,0,24,5,1,stim/fief_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,3.4192,4.077777778,0.5484,3,1,25,0,1,stim/pof_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,1,4.1172,4.114814815,1.992,3,2,26,3,1,stim/p_schwa_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,2.8529,4.044444444,1.2053,3,3,27,4,1,stim/fof_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,5,3.521,4.066666667,0.913,3,4,28,7,1,stim/f_schwa_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,3.8072,4.096296296,0.6898,3,5,29,2,1,stim/peuf_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,2.8252,4.014814815,0.7745,3,6,30,6,1,stim/feuf_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,3,4.3932,4.048148148,1.1272,3,7,31,1,1,stim/pief_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,6,2.7532,3.977777778,0.7608,4,0,32,2,1,stim/peuf_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,4,6.1866,3.881481481,1.2178,4,1,33,0,1,stim/pof_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,3,5.0245,4.096296296,0.8527,4,2,34,1,1,stim/pief_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,4,4.4412,4.137037037,0.8079,4,3,35,6,1,stim/feuf_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,1,4.1415,4.888888889,0.785,4,4,36,3,1,stim/p_schwa_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,3,4.6603,3.985185185,0.7028,4,5,37,5,1,stim/fief_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,1,7.6846,4.07037037,0.7348,4,6,38,7,1,stim/f_schwa_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,2,2.7686,4.918518519,0.7876,4,7,39,4,1,stim/fof_g.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,,,,,,,,,,,
,,,,,,,,,,,,,stim/pof_f.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,space,5.8051,1,6.7892,4.037037037,0.7017,0,0,0,0,1,,
,,,,,,,,,,,,,stim/peuf_f.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,6,3.5259,3.966666667,0.5928,0,1,1,2,1,,
,,,,,,,,,,,,,stim/fof_f.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,1,2.8259,3.922222222,0.6677,0,2,2,4,1,,
,,,,,,,,,,,,,stim/fif_f.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,3,3.0258,3.911111111,0.7144,0,3,3,5,1,,
,,,,,,,,,,,,,stim/f_schwa_f.wav,613a9716f8d711db96ca718d,001,2022-03-24_01h41.41.433,task,2021.2.3,Win32,59.77643613,,,5,24.5245,2.011111111,0.8648,0,4,4,7,1,,
