key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
,,,,4,7.614,3.02,2.477,1,7,15,0,1,stim/pof_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,6,2.861,1.995,1.3,2,0,16,2,1,stim/peuf_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,1,1.999,5,1.464,2,1,17,7,1,stim/f_schwa_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,3,3.156,5,2.739,2,2,18,1,1,stim/pief_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,4,4.367,4.005,1.658,2,3,19,0,1,stim/pof_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,4,2.424,4,0.872,2,4,20,4,1,stim/fof_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,6,9.034,2.99,0.826,2,5,21,6,1,stim/feuf_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,3,4.885,5,1.567,2,6,22,5,1,stim/fief_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,1,13.332,5,1.132,2,7,23,3,1,stim/p_schwa_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,3,2.545,4.99,0.723,3,0,24,1,1,stim/pief_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,3,1.917,4.99,0.373,3,1,25,5,1,stim/fief_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,6,3.019,2.02,1.806,3,2,26,6,1,stim/feuf_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,4,2.512,4.98,1.241,3,3,27,4,1,stim/fof_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,4,3.101,5,0.899,3,4,28,0,1,stim/pof_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,6,6.703,2.985,0.906,3,5,29,2,1,stim/peuf_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,1,2.309,4.98,1.362,3,6,30,3,1,stim/p_schwa_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,1,1.825,4.98,0.361,3,7,31,7,1,stim/f_schwa_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,6,2.846,1.98,1.239,4,0,32,2,1,stim/peuf_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,1,2.636,4.99,0.943,4,1,33,3,1,stim/p_schwa_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,6,2.177,2,0.914,4,2,34,6,1,stim/feuf_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,4,2.279,4.005,2.169,4,3,35,4,1,stim/fof_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,3,1.771,5,0.823,4,4,36,5,1,stim/fief_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,1,1.731,5,0.797,4,5,37,7,1,stim/f_schwa_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,3,2.534,4.995,1.105,4,6,38,1,1,stim/pief_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,4,2.472,3.97,0.999,4,7,39,0,1,stim/pof_g.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,,,,,,,,,
,,,,,,,,,,,,,stim/f_schwa_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,space,2.108,1,5.729,2.005,1.535,0,0,0,7,1
,,,,,,,,,,,,,stim/pif_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,5.1,3.03,0.936,0,1,1,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,6,3.593,2.985,2.603,0,2,2,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,6,4.448,2.99,1.465,0,3,3,2,1
,,,,,,,,,,,,,stim/fof_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,2.34,2.97,0.778,0,4,4,4,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,7.339,3.005,2.753,0,5,5,3,1
,,,,,,,,,,,,,stim/pof_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,3.373,3.005,0.319,0,6,6,0,1
,,,,,,,,,,,,,stim/fif_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,2.797,3.995,1.221,0,7,7,5,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,2.562,3.02,0.734,1,0,8,3,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,1.729,3.02,0.337,1,1,9,7,1
,,,,,,,,,,,,,stim/fif_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,3.181,4.025,0.964,1,2,10,5,1
,,,,,,,,,,,,,stim/pif_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,3.403,3.985,0.932,1,3,11,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,6,3.24,4.01,1.631,1,4,12,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,6,4.175,4.005,0.377,1,5,13,2,1
,,,,,,,,,,,,,stim/fof_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,2.111,3.025,0.901,1,6,14,4,1
,,,,,,,,,,,,,stim/pof_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,2.85,3.025,0.362,1,7,15,0,1
,,,,,,,,,,,,,stim/fof_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,1.776,3.025,0.355,2,0,16,4,1
,,,,,,,,,,,,,stim/feuf_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,4,2.478,2.995,1.149,2,1,17,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,6,3.242,3,2.197,2,2,18,2,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,2.35,2.01,0.727,2,3,19,7,1
,,,,,,,,,,,,,stim/pif_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,3.151,3.995,0.937,2,4,20,1,1
,,,,,,,,,,,,,stim/fif_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,2.031,4.015,0.882,2,5,21,5,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,2.642,2.015,1.44,2,6,22,3,1
,,,,,,,,,,,,,stim/pof_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,2.002,2.015,0.489,2,7,23,0,1
,,,,,,,,,,,,,stim/pif_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,2.707,4,0.836,3,0,24,1,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,1.749,2.015,0.844,3,1,25,7,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,2.121,2.015,0.38,3,2,26,3,1
,,,,,,,,,,,,,stim/pof_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,1.876,2.015,0.404,3,3,27,0,1
,,,,,,,,,,,,,stim/peuf_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,4,2.763,3.02,0.935,3,4,28,2,1
,,,,,,,,,,,,,stim/feuf_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,6,1.93,3.02,0.366,3,5,29,6,1
,,,,,,,,,,,,,stim/fof_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,1.993,2,1.591,3,6,30,4,1
,,,,,,,,,,,,,stim/fif_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,3.233,3.985,0.729,3,7,31,5,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,1.931,1.98,0.828,4,0,32,7,1
,,,,,,,,,,,,,stim/fof_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,1.358,1.98,0.312,4,1,33,4,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,2.016,1.98,0.322,4,2,34,3,1
,,,,,,,,,,,,,stim/pof_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,1,1.902,1.98,0.315,4,3,35,0,1
,,,,,,,,,,,,,stim/pif_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,3.096,3.99,1.376,4,4,36,1,1
,,,,,,,,,,,,,stim/fif_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,1.446,3.99,0.319,4,5,37,5,1
,,,,,,,,,,,,,stim/peuf_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,7,3.462,3.035,1.066,4,6,38,2,1
,,,,,,,,,,,,,stim/feuf_f.wav,5ff5f7ad932d56101bf7c90d,001,2022-03-13_11h44.45.645,task,2021.2.3,MacIntel,29.76190476,,,6,2.96,3.035,0.393,4,7,39,6,1
