stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,ins.started,ins.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fun.started,fun.stopped,fought.started,fought.stopped,feel.started,feel.stopped,fool.started,fool.stopped,son.started,son.stopped,su.started,su.stopped,fin.started,fin.stopped,instructions_task.started,instructions_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stimulus.started,stimulus.stopped,text_2.started,text_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,text_6.started,text_6.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_7.started,text_7.stopped,fun_2.started,fun_2.stopped,fought_2.started,fought_2.stopped,feel_2.started,feel_2.stopped,fool_2.started,fool_2.stopped,son_2.started,son_2.stopped,su_2.started,su_2.stopped,fin_2.started,fin_2.stopped,instructions_task_2.started,instructions_task_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,stimulus_2.started,stimulus_2.stopped,text.started,text.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_9.started,text_9.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_8.started,text_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,1,1.3941784999915399,28.25991012499435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_13_1118,task,2021.2.3,59.635937515316705,
,,,,,,,,,,,,,28.25991012499435,None,28.25991012499435,None,28.25991012499435,None,29.683129624987487,None,space,0.6983974169997964,29.683129624987487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_13_1118,task,2021.2.3,59.635937515316705,
stim/f_schwa_g.wav,0,0,0,7,,,,,,,,,,,,,,,,,,,,,30.648471749998862,None,30.648471749998862,None,30.648471749998862,None,30.648471749998862,None,30.648471749998862,None,30.648471749998862,None,30.648471749998862,None,30.408091958001023,None,1,1.2973595410003327,30.408091958001023,None,30.69885807950923,None,30.408091958001023,30.615901832992677,2.951111111111111,1.2465102079731878,31.733990917011397,None,31.733990917011397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_13_1118,task,2021.2.3,59.635937515316705,
stim/pief_g.wav,0,1,1,1,,,,,,,,,,,,,,,,,,,,,33.2318252499972,None,33.2318252499972,None,33.2318252499972,None,33.2318252499972,None,33.2318252499972,None,33.2318252499972,None,33.2318252499972,None,32.99861016700743,None,1,0.4700731659831945,32.99861016700743,None,33.2816800795059,None,32.99861016700743,33.198436332982965,2.951111111111111,0.3482748749956954,33.49833075000788,None,33.49833075000788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_13_1118,task,2021.2.3,59.635937515316705,
stim/peuf_g.wav,0,2,2,2,,,,,,,,,,,,,,,,,,,,,34.09896616698825,None,34.09896616698825,None,34.09896616698825,None,34.09896616698825,None,34.09896616698825,None,34.09896616698825,None,34.09896616698825,None,33.86523329198826,None,1,0.46040541600086726,33.86523329198826,None,34.14835149548308,None,33.86523329198826,34.06496308298665,2.951111111111111,0.36516995800775476,34.34872720800922,None,34.34872720800922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_13_1118,task,2021.2.3,59.635937515316705,
stim/feuf_g.wav,0,3,3,6,,,,,,,,,,,,,,,,,,,,,34.96582583300187,None,34.96582583300187,None,34.96582583300187,None,34.96582583300187,None,34.96582583300187,None,34.96582583300187,None,34.96582583300187,None,34.73183866700856,None,1,0.39274204202229157,34.73183866700856,None,35.015077454483254,None,34.73183866700856,34.93187699999544,2.951111111111111,0.36443316700751893,35.148677832999965,None,35.148677832999965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_13_1118,task,2021.2.3,59.635937515316705,
stim/p_schwa_g.wav,0,4,4,3,,,,,,,,,,,,,,,,,,,,,35.765642666985514,None,35.765642666985514,None,35.765642666985514,None,35.765642666985514,None,35.765642666985514,None,35.765642666985514,None,35.765642666985514,None,35.53179283300415,None,1,0.46767249901313335,35.53179283300415,None,35.81542799549934,None,35.53179283300415,35.73186166700907,2.951111111111111,0.33114183400175534,36.03196720799315,None,36.03196720799315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_13_1118,task,2021.2.3,59.635937515316705,
stim/fof_g.wav,0,5,5,4,,,,,,,,,,,,,,,,,,,,,36.61571283300873,None,36.61571283300873,None,36.61571283300873,None,36.61571283300873,None,36.61571283300873,None,36.61571283300873,None,36.61571283300873,None,36.38196266698651,None,1,0.41453637499944307,36.38196266698651,None,36.665276662484395,None,36.38196266698651,36.582687749993056,2.951111111111111,0.29768600000534207,36.81528733301093,None,36.81528733301093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_13_1118,task,2021.2.3,59.635937515316705,
stim/fief_g.wav,0,6,6,5,,,,,,,,,,,,,,,,,,,,,37.3651139170106,None,37.3651139170106,None,37.3651139170106,None,37.3651139170106,None,37.3651139170106,None,37.3651139170106,None,37.3651139170106,None,37.13187591699534,None,1,0.43964037401019596,37.13187591699534,None,37.41522982950264,None,37.13187591699534,37.33197516700602,2.951111111111111,0.38112345899571665,37.59800683299545,None,37.59800683299545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_13_1118,task,2021.2.3,59.635937515316705,
stim/pof_g.wav,0,7,7,0,,,,,,,,,,,,,,,,,,,,,38.232222124992404,None,38.232222124992404,None,38.232222124992404,None,38.232222124992404,None,38.232222124992404,None,38.232222124992404,None,38.232222124992404,None,37.998640957986936,None,1,0.4217927489953581,37.998640957986936,None,38.28194174549717,None,37.998640957986936,38.19872983300593,2.951111111111111,0.3314505410089623,38.448808332992485,None,38.448808332992485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_13_1118,task,2021.2.3,59.635937515316705,
