key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
space,1.376,2,3.252,1.492592593,2.128,0,0,0,1,1,stim/faf_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,6,11.047,1.940740741,1.269,0,1,1,4,1,stim/p_schwa_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,3,3.942,3.962962963,1.634,0,2,2,2,1,stim/fif_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,2,4.759,3.248148148,1.535,0,3,3,7,1,stim/pof_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,1,8.226,2.277777778,1.127,0,4,4,0,1,stim/f_schwa_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,5,6.859,2.814814815,0.917,0,5,5,3,1,stim/fof_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,1,5.155,1.962962963,0.985,0,6,6,5,1,stim/paf_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,7,4.377,3.948148148,1.535,0,7,7,6,1,stim/piep_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,7,3.309,4.111111111,0.677,1,0,8,6,1,stim/piep_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,4,5.224,3.192592593,1.173,1,1,9,4,1,stim/p_schwa_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,7,4.975,4.462962963,1.029,1,2,10,2,1,stim/fif_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,1,5.109,2.218518519,1.511,1,3,11,5,1,stim/paf_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,4,4.534,1.674074074,1.436,1,4,12,0,1,stim/f_schwa_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,2,6.11,2.592592593,0.965,1,5,13,7,1,stim/pof_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,2,5.074,3.2,1.015,1,6,14,3,1,stim/fof_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,2,4.463,2.911111111,0.779,1,7,15,1,1,stim/faf_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,3,3.209,3.903703704,1.616,2,0,16,2,1,stim/fif_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,7,2.758,3.388888889,2.477,2,1,17,6,1,stim/piep_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,6,8.363,2.055555556,1.86,2,2,18,4,1,stim/p_schwa_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,1,4.826,2.222222222,1.48,2,3,19,3,1,stim/fof_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,1,1.673,3.051851852,0.928,2,4,20,1,1,stim/faf_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,1,1.229,3.211111111,0.943,2,5,21,7,1,stim/pof_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,6,18.063,2.885185185,1.1,2,6,22,0,1,stim/f_schwa_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,1,3.589,3.540740741,1.199,2,7,23,5,1,stim/paf_g.wav,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,1.046,0,0,0,47,1,stim/Step_7.wav,stim/Step_6.wav,1,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,0,0,0.929,0,1,1,20,1,stim/Step_3.wav,stim/Step_7.wav,-4,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,0,0,1.206,0,2,2,12,1,stim/Step_2.wav,stim/Step_6.wav,-4,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,0,0,1.555,0,3,3,23,1,stim/Step_4.wav,stim/Step_3.wav,1,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,0.913,0,4,4,41,1,stim/Step_6.wav,stim/Step_7.wav,-1,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,1.464,0,5,5,22,1,stim/Step_4.wav,stim/Step_2.wav,2,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,0.841,0,6,6,17,1,stim/Step_3.wav,stim/Step_4.wav,-1,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,0,0.913,0,7,7,32,1,stim/Step_5.wav,stim/Step_5.wav,0,0
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,0.926,0,8,8,14,1,stim/Step_3.wav,stim/Step_1.wav,2,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,0.892,0,9,9,21,1,stim/Step_4.wav,stim/Step_1.wav,3,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,0,0.877,0,10,10,24,1,stim/Step_4.wav,stim/Step_4.wav,0,0
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,0,0,0.977,0,11,11,6,1,stim/Step_1.wav,stim/Step_7.wav,-6,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,0,0,0.81,0,12,12,5,1,stim/Step_1.wav,stim/Step_6.wav,-5,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,0,0,0.877,0,13,13,4,1,stim/Step_1.wav,stim/Step_5.wav,-4,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,1.208,0,14,14,38,1,stim/Step_6.wav,stim/Step_4.wav,2,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,1.098,0,15,15,29,1,stim/Step_5.wav,stim/Step_2.wav,3,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,0.846,0,16,16,15,1,stim/Step_3.wav,stim/Step_2.wav,1,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,0,0,0.656,0,17,17,46,1,stim/Step_7.wav,stim/Step_5.wav,2,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,0.856,0,18,18,30,1,stim/Step_5.wav,stim/Step_3.wav,2,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,0.942,0,19,19,39,1,stim/Step_6.wav,stim/Step_5.wav,1,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,0.806,0,20,20,2,1,stim/Step_1.wav,stim/Step_3.wav,-2,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,0,0,0.727,0,21,21,27,1,stim/Step_4.wav,stim/Step_7.wav,-3,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,0.941,0,22,22,3,1,stim/Step_1.wav,stim/Step_4.wav,-3,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,1,1,1.752,0,23,23,25,1,stim/Step_4.wav,stim/Step_5.wav,-1,1
,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,001,2022-03-09_16h09.02.560,vct_new,2021.2.3,Linux x86_64,59.88023952,0,0,1.329,0,24,24,37,1,stim/Step_6.wav,stim/Step_3.wav,3,1
