key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
space,73.2204,3,26.6598,2.988888889,8.1994,0,0,0,2,1,stim/fif_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,1,10.2968,3.929629856,1.765,0,1,1,7,1,stim/pof_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,1,18.2008,2.088888889,1.317,0,2,2,1,1,stim/faf_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,6,8.9927,4.122222222,1.6264,0,3,3,4,1,stim/p_schwa_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,7,10.887,4,1.3097,0,4,4,6,1,stim/piep_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,6,7.6129,2.059259372,1.7319,0,5,5,5,1,stim/paf_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,4,6.895,2.818518745,1.1045,0,6,6,0,1,stim/f_schwa_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,2,6.2784,3.040740967,1.6187,0,7,7,3,1,stim/fof_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,4,10.4198,2.662963189,1.5172,1,0,8,0,1,stim/f_schwa_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,2,4.9601,3.933333333,1.4649,1,1,9,3,1,stim/fof_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,4,12.0571,2.9740743,1.4554,1,2,10,7,1,stim/pof_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,6,14.0464,2.859259372,1.9241,1,3,11,1,1,stim/faf_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
,,2,16.5333,4.851852078,2.0373,1,4,12,4,1,stim/p_schwa_g.wav,5f9057735c69b00e72665f84,001,2022-03-09_16h02.04.459,vct_new,2021.2.3,Win32,59.65163445,,,,,,,,,,,,
