key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
space,1.7393,7,14.5358,3.965160941,5.6853,0,0,0,5,1,stim/paf_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,7,8.6344,3.996266494,1.3674,0,1,1,2,1,stim/fif_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,8.7499,4.009597515,4.1736,0,2,2,7,1,stim/pof_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,5.1014,4.014041026,1.6462,0,3,3,1,1,stim/faf_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,2.4176,3.991822983,1.7022,0,4,4,3,1,stim/fof_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,5.7679,3.005339392,2.0151,0,5,5,0,1,stim/f_schwa_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,6,14.6234,1.067921153,1.5076,0,6,6,4,1,stim/p_schwa_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,3,5.386,1.04570311,1.8104,0,7,7,6,1,stim/piep_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,3.3167,2.947572286,1.5147,1,0,8,1,1,stim/faf_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,6,6.8716,1.001266902,2.7672,1,1,9,4,1,stim/p_schwa_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,2.9362,1.054590254,1.4598,1,2,10,5,1,stim/paf_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,3,5.2995,3.049775478,1.5847,1,3,11,2,1,stim/fif_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,2.3709,3.018670169,1.3229,1,4,12,7,1,stim/pof_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,2.488,2.978677595,1.3278,1,5,13,3,1,stim/fof_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,3,3.4582,1.005710535,1.844,1,6,14,6,1,stim/piep_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,3.1173,2.956459552,2.0759,1,7,15,0,1,stim/f_schwa_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,5.341,3.014226658,2.1081,2,0,16,0,1,stim/f_schwa_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,3.4832,3.005339392,1.505,2,1,17,3,1,stim/fof_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,6,3.2169,1.014597679,3.3649,2,2,18,4,1,stim/p_schwa_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,1.7541,3.009782903,1.7574,2,3,19,1,1,stim/faf_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,3,2.7246,1.081252052,1.9451,2,4,20,2,1,stim/fif_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,3,3.6657,1.036815844,8.9362,2,5,21,6,1,stim/piep_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,2.23,1.010154168,1.4452,2,6,22,5,1,stim/paf_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,2,1.4732,1.010154168,1.4447,2,7,23,7,1,stim/pof_g.wav,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,2.4851,0,0,0,29,1,stim/Step_5.wav,stim/Step_2.wav,3,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,0,1.4692,0,1,1,32,1,stim/Step_5.wav,stim/Step_5.wav,0,0
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,1.6372,0,2,2,34,1,stim/Step_5.wav,stim/Step_7.wav,-2,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,1.4537,0,3,3,35,1,stim/Step_6.wav,stim/Step_1.wav,5,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.887,0,4,4,14,1,stim/Step_3.wav,stim/Step_1.wav,2,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.8716,0,5,5,39,1,stim/Step_6.wav,stim/Step_5.wav,1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.7209,0,6,6,12,1,stim/Step_2.wav,stim/Step_6.wav,-4,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.8672,0,7,7,41,1,stim/Step_6.wav,stim/Step_7.wav,-1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,0,0.6701,0,8,8,40,1,stim/Step_6.wav,stim/Step_6.wav,0,0
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.7701,0,9,9,28,1,stim/Step_5.wav,stim/Step_1.wav,4,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,1.311,0,10,10,9,1,stim/Step_2.wav,stim/Step_3.wav,-1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.7466,0,11,11,22,1,stim/Step_4.wav,stim/Step_2.wav,2,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,0,0.7541,0,12,12,8,1,stim/Step_2.wav,stim/Step_2.wav,0,0
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.9873,0,13,13,6,1,stim/Step_1.wav,stim/Step_7.wav,-6,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,0,0.7857,0,14,14,24,1,stim/Step_4.wav,stim/Step_4.wav,0,0
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,0,0.8762,0,15,15,0,1,stim/Step_1.wav,stim/Step_1.wav,0,0
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.7391,0,16,16,7,1,stim/Step_2.wav,stim/Step_1.wav,1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,0,0,0.8349,0,17,17,11,1,stim/Step_2.wav,stim/Step_5.wav,-3,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,0,0,1.0776,0,18,18,4,1,stim/Step_1.wav,stim/Step_5.wav,-4,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.6291,0,19,19,19,1,stim/Step_3.wav,stim/Step_6.wav,-3,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,1.8038,0,20,20,13,1,stim/Step_2.wav,stim/Step_7.wav,-5,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,1.4028,0,21,21,1,1,stim/Step_1.wav,stim/Step_2.wav,-1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.9921,0,22,22,18,1,stim/Step_3.wav,stim/Step_5.wav,-2,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,1.0128,0,23,23,25,1,stim/Step_4.wav,stim/Step_5.wav,-1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.7188,0,24,24,2,1,stim/Step_1.wav,stim/Step_3.wav,-2,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,1.0535,0,25,25,26,1,stim/Step_4.wav,stim/Step_6.wav,-2,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,0,0,1.0344,0,26,26,3,1,stim/Step_1.wav,stim/Step_4.wav,-3,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,0,0,1.3257,0,27,27,27,1,stim/Step_4.wav,stim/Step_7.wav,-3,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.7202,0,28,28,17,1,stim/Step_3.wav,stim/Step_4.wav,-1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.8042,0,29,29,5,1,stim/Step_1.wav,stim/Step_6.wav,-5,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.5745,0,30,30,38,1,stim/Step_6.wav,stim/Step_4.wav,2,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.3947,0,31,31,37,1,stim/Step_6.wav,stim/Step_3.wav,3,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.9391,0,32,32,44,1,stim/Step_7.wav,stim/Step_3.wav,4,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,1.2022,0,33,33,30,1,stim/Step_5.wav,stim/Step_3.wav,2,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,0,1.413,0,34,34,48,1,stim/Step_7.wav,stim/Step_7.wav,0,0
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.6661,0,35,35,46,1,stim/Step_7.wav,stim/Step_5.wav,2,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,1.0388,0,36,36,21,1,stim/Step_4.wav,stim/Step_1.wav,3,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,0,0.7659,0,37,37,16,1,stim/Step_3.wav,stim/Step_3.wav,0,0
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.844,0,38,38,45,1,stim/Step_7.wav,stim/Step_4.wav,3,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.5824,0,39,39,15,1,stim/Step_3.wav,stim/Step_2.wav,1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.7339,0,40,40,43,1,stim/Step_7.wav,stim/Step_2.wav,5,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,0,0,0.7425,0,41,41,20,1,stim/Step_3.wav,stim/Step_7.wav,-4,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.5773,0,42,42,10,1,stim/Step_2.wav,stim/Step_4.wav,-2,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.6355,0,43,43,47,1,stim/Step_7.wav,stim/Step_6.wav,1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,1,1,0.8882,0,44,44,31,1,stim/Step_5.wav,stim/Step_4.wav,1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,0,0,0.6327,0,45,45,33,1,stim/Step_5.wav,stim/Step_6.wav,-1,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,0,0,0.6806,0,46,46,42,1,stim/Step_7.wav,stim/Step_1.wav,6,1
,,,,,,,,,,,,,001,2022-03-09_12h39.10.926,vct_new,2021.2.3,Win32,59.9880024,0,0,0.682,0,47,47,36,1,stim/Step_6.wav,stim/Step_2.wav,4,1
