key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
space,17.8436,3,39.502,2.991094589,9.1796,0,0,0,2,1,stim/fif_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,4,26.3218,1.717421532,3.175,0,1,1,4,1,stim/p_schwa_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,2,5.7982,4.023849805,1.9605,0,2,2,7,1,stim/pof_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,1,12.2942,3.189935684,2.6215,0,3,3,1,1,stim/faf_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,3,5.9454,3.434801102,2.6184,0,4,4,6,1,stim/piep_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,1,13.0457,1.634048939,2.1246,0,5,5,3,1,stim/fof_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,2,13.6795,1.591294924,1.9021,0,6,6,5,1,stim/paf_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,4,21.2923,2.587707837,1.7927,0,7,7,0,1,stim/f_schwa_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,4,9.2848,1.511820475,1.7565,1,0,8,4,1,stim/p_schwa_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,2,12.8942,3.265696208,2.1736,1,1,9,3,1,stim/fof_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,3,13.0992,4.702877045,1.7939,1,2,10,2,1,stim/fif_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,4,14.7246,3.372291565,2.2375,1,3,11,0,1,stim/f_schwa_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,1,11.8762,1.571871122,2.0195,1,4,12,1,1,stim/faf_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,2,15.879,1.554343859,1.7011,1,5,13,7,1,stim/pof_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,2,21.581,1.51712958,1.8516,1,6,14,5,1,stim/paf_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,3,8.9517,2.454737345,2.0103,1,7,15,6,1,stim/piep_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,3,6.262,2.456238747,1.392,2,0,16,6,1,stim/piep_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,1,17.7959,2.742093404,3.2569,2,1,17,5,1,stim/paf_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,1,17.1668,2.994876226,3.4386,2,2,18,3,1,stim/fof_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,6,24.7538,2.372294108,2.6601,2,3,19,0,1,stim/f_schwa_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,3,7.5785,2.784125328,1.5298,2,4,20,2,1,stim/fif_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,1,7.4007,3.98479716,2.3555,2,5,21,1,1,stim/faf_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
,,2,8.3311,3.967529297,2.608,2,6,22,7,1,stim/pof_g.wav,5de6eca0a91be366cbb5ffe2,001,2022-03-09_17h51.11.353,vct_new,2021.2.3,Linux x86_64,60.01680471,,,,,,,,,,,,
