key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_6.keys,key_resp_6.rt
1,5.772,space,29.16,3,16.891,2.005208333,8.431,0,0,0,1,1,stim/pief_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,3,10.345,1.979166667,7.584,0,1,1,5,1,stim/fief_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,5.443,3.005208333,4.477,0,2,2,7,1,stim/f_schwa_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,4,12.972,1,4.601,0,3,3,0,1,stim/pof_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,5.96,1.989583333,2.164,0,4,4,4,1,stim/fof_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,34.813,1.953125,2.248,0,5,5,3,1,stim/p_schwa_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,8.442,1,21.134,0,6,6,6,1,stim/feuf_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,8.492,1.057291667,2.61,0,7,7,2,1,stim/peuf_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,4,8.228,1.994791667,1.698,1,0,8,0,1,stim/pof_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,7.227,1.994791667,1.612,1,1,9,3,1,stim/p_schwa_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,2.426,3.822916667,1.411,1,2,10,7,1,stim/f_schwa_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,4,2.641,1.84375,1.399,1,3,11,6,1,stim/feuf_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,4,6.827,2.114583333,1.561,1,4,12,2,1,stim/peuf_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,3,3.424,2.9375,1.699,1,5,13,5,1,stim/fief_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,2.178,1.96875,1.5,1,6,14,4,1,stim/fof_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,3,6.175,1.020833333,1.465,1,7,15,1,1,stim/pief_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,4,37.862,2.052083333,1.365,2,0,16,0,1,stim/pof_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,29.812,1.708333333,2.38,2,1,17,3,1,stim/p_schwa_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,59.913,3.015625,4.802,2,2,18,4,1,stim/fof_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,3,4.25,2.036458333,1.751,2,3,19,1,1,stim/pief_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,4,3.96,2.072916667,1.299,2,4,20,2,1,stim/peuf_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,4,2.145,3.15625,0.71,2,5,21,6,1,stim/feuf_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,3,6.044,1.098958333,1.697,2,6,22,5,1,stim/fief_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,49.963,3.140625,1.195,2,7,23,7,1,stim/f_schwa_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,4.861,2.098958333,1.259,3,0,24,6,1,stim/feuf_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,8.262,1.984375,1.446,3,1,25,3,1,stim/p_schwa_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,1.419,2.182291667,1.098,3,2,26,7,1,stim/f_schwa_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,3,4.759,1.036458333,2.613,3,3,27,1,1,stim/pief_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,7,6.795,1.484375,1.642,3,4,28,5,1,stim/fief_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,2.876,3.432291667,0.705,3,5,29,4,1,stim/fof_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,3.515,1.9375,0.93,3,6,30,0,1,stim/pof_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,4,3.88,1.104166667,0.947,3,7,31,2,1,stim/peuf_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
,,,,2,5.862,1.942708333,1.129,4,0,32,1,1,stim/pief_g.wav,5f98ab718920801c578363ab,001,2022-03-18_13h50.37.626,task,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,
