"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","Condition_Id","eng","english_recording","German_recording","langs","other_lang","prolific_id","spanish_recording","word","word_58ead","word_french","word_french_recording","word_german","completed","crowdsourcing_code","crowdsourcing_subj_id","end_time","exp_subject_id","group_name","rec_session_id","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
1,"block_1",3,"French","17","5","2","","","","","","","","","","p_schwa","blockNr_1_taskNr_3_trialNr_17_french_recording.wav","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",3,"French","18","3","1","","","","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_18_french_recording.wav","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",3,"French","19","2","1","","","","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_19_french_recording.wav","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",3,"French","20","20","7","","","","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_20_french_recording.wav","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",3,"French","21","1","1","","","","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_21_french_recording.wav","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",3,"French","22","14","5","","","","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_22_french_recording.wav","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",3,"French","23","12","4","","","","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_23_french_recording.wav","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",3,"French","24","21","7","","","","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_24_french_recording.wav","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","1","17","6","","","blockNr_1_taskNr_4_trialNr_1_German_recording.wav","","","","","","","","","p_i","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","2","11","4","","","blockNr_1_taskNr_4_trialNr_2_German_recording.wav","","","","","","","","","p_u","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","3","21","7","","","blockNr_1_taskNr_4_trialNr_3_German_recording.wav","","","","","","","","","f_o","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","4","3","1","","","blockNr_1_taskNr_4_trialNr_4_German_recording.wav","","","","","","","","","f_schwa","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","5","24","8","","","blockNr_1_taskNr_4_trialNr_5_German_recording.wav","","","","","","","","","p_o","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","6","7","3","","","blockNr_1_taskNr_4_trialNr_6_German_recording.wav","","","","","","","","","f_u","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","7","10","4","","","blockNr_1_taskNr_4_trialNr_7_German_recording.wav","","","","","","","","","p_u","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","8","18","6","","","blockNr_1_taskNr_4_trialNr_8_German_recording.wav","","","","","","","","","p_i","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","9","1","1","","","blockNr_1_taskNr_4_trialNr_9_German_recording.wav","","","","","","","","","f_schwa","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","10","16","6","","","blockNr_1_taskNr_4_trialNr_10_German_recording.wav","","","","","","","","","p_i","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","11","13","5","","","blockNr_1_taskNr_4_trialNr_11_German_recording.wav","","","","","","","","","f_i","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","12","5","2","","","blockNr_1_taskNr_4_trialNr_12_German_recording.wav","","","","","","","","","p_schwa","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","13","9","3","","","blockNr_1_taskNr_4_trialNr_13_German_recording.wav","","","","","","","","","f_u","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","14","4","2","","","blockNr_1_taskNr_4_trialNr_14_German_recording.wav","","","","","","","","","p_schwa","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","15","8","3","","","blockNr_1_taskNr_4_trialNr_15_German_recording.wav","","","","","","","","","f_u","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","16","6","2","","","blockNr_1_taskNr_4_trialNr_16_German_recording.wav","","","","","","","","","p_schwa","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","17","14","5","","","blockNr_1_taskNr_4_trialNr_17_German_recording.wav","","","","","","","","","f_i","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","18","20","7","","","blockNr_1_taskNr_4_trialNr_18_German_recording.wav","","","","","","","","","f_o","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","19","2","1","","","blockNr_1_taskNr_4_trialNr_19_German_recording.wav","","","","","","","","","f_schwa","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","20","15","5","","","blockNr_1_taskNr_4_trialNr_20_German_recording.wav","","","","","","","","","f_i","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","21","22","8","","","blockNr_1_taskNr_4_trialNr_21_German_recording.wav","","","","","","","","","p_o","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","22","19","7","","","blockNr_1_taskNr_4_trialNr_22_German_recording.wav","","","","","","","","","f_o","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","23","23","8","","","blockNr_1_taskNr_4_trialNr_23_German_recording.wav","","","","","","","","","p_o","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",4,"German","24","12","4","","","blockNr_1_taskNr_4_trialNr_24_German_recording.wav","","","","","","","","","p_u","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","1","17","6","","blockNr_1_taskNr_6_trialNr_1_english_recording.wav","","","","","","f_schwa","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","2","22","8","","blockNr_1_taskNr_6_trialNr_2_english_recording.wav","","","","","","p_o","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","3","15","5","","blockNr_1_taskNr_6_trialNr_3_english_recording.wav","","","","","","p_schwa","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","4","19","7","","blockNr_1_taskNr_6_trialNr_4_english_recording.wav","","","","","","f_o","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","5","8","3","","blockNr_1_taskNr_6_trialNr_5_english_recording.wav","","","","","","f_u","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","6","10","4","","blockNr_1_taskNr_6_trialNr_6_english_recording.wav","","","","","","p_u","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","7","18","6","","blockNr_1_taskNr_6_trialNr_7_english_recording.wav","","","","","","f_schwa","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","8","9","3","","blockNr_1_taskNr_6_trialNr_8_english_recording.wav","","","","","","f_u","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","9","20","7","","blockNr_1_taskNr_6_trialNr_9_english_recording.wav","","","","","","f_o","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","10","11","4","","blockNr_1_taskNr_6_trialNr_10_english_recording.wav","","","","","","p_u","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","11","24","8","","blockNr_1_taskNr_6_trialNr_11_english_recording.wav","","","","","","p_o","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","12","2","1","","blockNr_1_taskNr_6_trialNr_12_english_recording.wav","","","","","","p_i","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","13","13","5","","blockNr_1_taskNr_6_trialNr_13_english_recording.wav","","","","","","p_schwa","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","14","12","4","","blockNr_1_taskNr_6_trialNr_14_english_recording.wav","","","","","","p_u","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","15","3","1","","blockNr_1_taskNr_6_trialNr_15_english_recording.wav","","","","","","p_i","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","16","6","2","","blockNr_1_taskNr_6_trialNr_16_english_recording.wav","","","","","","f_i","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","17","7","3","","blockNr_1_taskNr_6_trialNr_17_english_recording.wav","","","","","","f_u","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","18","23","8","","blockNr_1_taskNr_6_trialNr_18_english_recording.wav","","","","","","p_o","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","19","21","7","","blockNr_1_taskNr_6_trialNr_19_english_recording.wav","","","","","","f_o","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","20","1","1","","blockNr_1_taskNr_6_trialNr_20_english_recording.wav","","","","","","p_i","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","21","16","6","","blockNr_1_taskNr_6_trialNr_21_english_recording.wav","","","","","","f_schwa","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","22","14","5","","blockNr_1_taskNr_6_trialNr_22_english_recording.wav","","","","","","p_schwa","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","23","4","2","","blockNr_1_taskNr_6_trialNr_23_english_recording.wav","","","","","","f_i","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",6,"English","24","5","2","","blockNr_1_taskNr_6_trialNr_24_english_recording.wav","","","","","","f_i","","","","","yes","","","2022-06-27T17:35:30.000Z",447490,"group_1",509322,"session_1",1,"2022-06-27T17:26:05.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","option_1","","","false","no","627426f35bbef15c65add1cd","","","","","","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","1","21","7","","","","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_1_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","2","22","8","","","","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_2_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","3","4","2","","","","","","","","","","p_schwa","blockNr_1_taskNr_3_trialNr_3_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","4","12","4","","","","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_4_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","5","9","3","","","","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_5_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","6","20","7","","","","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_6_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","7","15","5","","","","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_7_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","8","3","1","","","","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_8_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","9","14","5","","","","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_9_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","10","7","3","","","","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_10_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","11","19","7","","","","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_11_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","12","18","6","","","","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_12_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","13","24","8","","","","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_13_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","14","6","2","","","","","","","","","","p_schwa","blockNr_1_taskNr_3_trialNr_14_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","15","16","6","","","","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_15_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","16","5","2","","","","","","","","","","p_schwa","blockNr_1_taskNr_3_trialNr_16_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","17","2","1","","","","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_17_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","18","23","8","","","","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_18_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","19","11","4","","","","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_19_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","20","13","5","","","","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_20_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","21","10","4","","","","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_21_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","22","17","6","","","","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_22_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","23","8","3","","","","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_23_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",3,"French","24","1","1","","","","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_24_french_recording.wav","","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",4,"German","1","4","2","","","blockNr_1_taskNr_4_trialNr_1_German_recording.wav","","","","","","","","","p_schwa","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",4,"German","2","13","5","","","blockNr_1_taskNr_4_trialNr_2_German_recording.wav","","","","","","","","","f_i","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",4,"German","3","14","5","","","blockNr_1_taskNr_4_trialNr_3_German_recording.wav","","","","","","","","","f_i","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",4,"German","4","2","1","","","blockNr_1_taskNr_4_trialNr_4_German_recording.wav","","","","","","","","","f_schwa","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",4,"German","5","6","2","","","blockNr_1_taskNr_4_trialNr_5_German_recording.wav","","","","","","","","","p_schwa","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
1,"block_1",4,"German","6","16","6","","","blockNr_1_taskNr_4_trialNr_6_German_recording.wav","","","","","","","","","p_i","yes","","","2022-06-27T17:16:12.000Z",447483,"group_1",509313,"session_1",1,"2022-06-27T17:06:34.000Z","","","","not measured","",true
