session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Record Audio,Sex,Student Status
62a8c51f0d0c6fd47fcc5e7e,5d3d871e98775f001569addd,APPROVED,2022-06-14 17:28:03.495000,2022-06-14 17:34:12.318000,368.823,62,1252,10,98,2022-06-17 17:12:32.465000,3A6085A8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United States,Yes,Female,No
62a8c5525994336c2a72e1c5,5f98c3f8f2d9be1e75e21709,APPROVED,2022-06-14 17:28:55.859000,2022-06-14 17:33:11.202000,255.343,47,751,1,100,2022-06-17 17:12:32.521000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Male,No
62a8c5899e6faf73179d0511,61071ee0d98a6df6efb59716,RETURNED,2022-06-14 17:29:48.909000,,272712.035312,44,1345,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c5924579ef69362ff64e,60fd080d5476f4a77211bafb,APPROVED,2022-06-14 17:31:57.354000,2022-06-14 17:55:02.928000,1385.574,33,1134,2,100,2022-06-17 17:12:32.582000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Female,No
62a8c5ef040492120ae8b421,6266d7c7bfe6d9d74ff4e76f,APPROVED,2022-06-14 17:31:32.650000,2022-06-14 17:56:39.303000,1506.653,52,391,9,95,2022-06-17 17:12:32.639000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Female,No
62a8c5f585948048cda97921,60fc5d49ff20168d794fe083,RETURNED,2022-06-14 17:31:35.558000,,272605.423193,23,545,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c612ea3fbe2279ed0d16,613a7d38b07876db149b6031,RETURNED,2022-06-14 17:32:10.546000,,272570.465358,72,868,9,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c65dab7062e5add5d998,5b894987e79bf50001e1ff95,APPROVED,2022-06-14 17:33:20.934000,2022-06-14 18:01:33.993000,1693.059,49,998,0,100,2022-06-17 17:12:32.702000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Female,No
62a8c675e8fbbf50298ae8ad,60fdee22273f69b19ee4b8fb,APPROVED,2022-06-14 17:33:45.456000,2022-06-14 17:56:13.307000,1347.851,56,1012,5,99,2022-06-17 17:12:32.762000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Female,No
62a8c68d53d09ed8ab251ec3,5dd9923922749791b319fc19,RETURNED,2022-06-14 17:35:43.258000,,272357.79691,38,1752,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c6b123c3c55cb40bd47e,6149256f6335b06ade3723e0,RETURNED,2022-06-14 17:44:41.261000,,271819.809209,33,957,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c6c6c405cfcfc36f570a,55ca03e1fdf99b2735fc1dde,RETURNED,2022-06-14 17:35:06.357000,,272394.73111,50,3252,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c6cc19005de7eb56223b,5c4de8f726093e000134ee6e,APPROVED,2022-06-14 17:35:23.629000,2022-06-14 18:07:54.830000,1951.201,54,2997,6,100,2022-06-17 17:12:32.837000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Male,No
62a8c7365994336c2a72e1cc,5dfac1ba83907981767ce907,RETURNED,2022-06-14 17:39:33.976000,,272127.145163,30,538,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c73d5e0d38072b195755,569298838d93fe000dfa033c,RETURNED,2022-06-14 17:37:42.502000,,272238.634698,70,3541,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c764b17a6897d370ebc1,616326a20970334859e5230d,RETURNED,2022-06-14 17:38:14.870000,,272206.280391,22,407,7,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c797f16f010367ddaf6e,5ff8b291840bed124061d389,RETURNED,2022-06-14 17:38:39.379000,,272181.788626,41,1897,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c7a2ead50bf8e428a1b0,612d890c774262d7afe06380,APPROVED,2022-06-14 17:38:45.440000,2022-06-14 18:03:26.750000,1481.31,27,1107,2,100,2022-06-17 17:12:32.918000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Female,No
62a8c7b848fb1372b0deae6f,5b2bfb37163ead00013fb8b4,APPROVED,2022-06-14 17:39:08.331000,2022-06-14 17:57:28.148000,1099.817,57,1944,1,100,2022-06-17 17:12:32.998000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Female,No
62a8c7c35422b18b8c51fc65,616ed044985dca605e572d22,RETURNED,2022-06-14 17:39:26.589000,,272134.619871,56,936,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c7df0f210ce0f855a978,5f4af662edeb8515330d6405,RETURNED,2022-06-14 17:40:15.929000,,272085.298952,53,2271,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c83ce2a9c9fac7d8c63a,60e37439f7c69f9e2d4466eb,RETURNED,2022-06-14 17:41:48.478000,,271992.767518,58,422,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c84273977c55867bc391,55e59b81c70c7a000b2a5ad9,APPROVED,2022-06-14 17:41:26.392000,2022-06-14 18:20:14.307000,2327.915,43,410,0,100,2022-06-17 17:12:33.078000,NOCODE,United States,United States,Other,English,English,United States,Yes,Female,No
62a8c857fed5d7b108e7b164,615b187c0dc61ab7e9eeb6a3,RETURNED,2022-06-14 17:41:47.844000,,271993.436157,33,204,4,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c878c20c521075703521,6111234ac8cfa49e38acbfb4,RETURNED,2022-06-14 17:42:58.841000,,271922.456109,23,1197,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c87903628bc9fff4a030,610860255929b4914b27719d,APPROVED,2022-06-14 17:42:21.891000,2022-06-14 17:57:06.239000,884.348,23,127,0,100,2022-06-17 17:12:33.151000,NOCODE,United States,United States,Due to start a new job within the next month,English,English,United States,Yes,Female,Yes
62a8c8b3e5a10df48ae01fd0,5d843991d4cdb20019d01484,APPROVED,2022-06-14 17:43:21.174000,2022-06-14 18:02:42.931000,1161.757,32,857,3,100,2022-06-17 17:12:33.211000,NOCODE,United States,United States,Part-Time,English,English,United States,Yes,Female,No
62a8c8c00d1fe0104e64bb2e,62855120e12d686417201294,RETURNED,2022-06-14 17:43:32.165000,,271889.176567,27,190,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c8d94a599143426e78f0,5df197316552ef0ba4b25627,RETURNED,2022-06-14 17:43:55.840000,,271865.514933,37,2618,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c8e365f72f074d6d76eb,628b9a0c406bd1573eb608f2,APPROVED,2022-06-14 17:44:07.319000,2022-06-14 18:30:51.042000,2803.723,29,46,0,100,2022-06-17 17:12:33.288000,NOCODE,United States,United States,Unemployed (and job seeking),English,English,United States,Yes,Male,No
62a8c8f56a44de0282461a13,5e869a2ada38292db0605de5,APPROVED,2022-06-14 17:45:16.427000,2022-06-14 18:11:46.722000,1590.295,37,1757,1,100,2022-06-17 17:12:33.345000,NOCODE,United States,United States,Unemployed (and job seeking),English,English,United States,Yes,Female,No
62a8c90e040492120ae8b437,5b9f09697b196f000195e1ed,APPROVED,2022-06-14 17:44:50.670000,2022-06-14 18:29:05.906000,2655.236,54,1241,1,100,2022-06-17 17:12:33.399000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Female,No
62a8c91c51cdac13f76517b0,6162fa4fec3fe9d88d067ada,RETURNED,2022-06-14 17:45:06.942000,,271794.475648,40,1616,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c92b51cdac13f76517b1,5e0e1b8800a6bf000a694f79,RETURNED,2022-06-14 17:45:47.946000,,271753.491205,29,1266,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c93f6d165d1cbc7cc649,6111a8e5c22c39a1c92edb70,APPROVED,2022-06-14 17:45:39.907000,2022-06-14 18:14:46.401000,1746.494,40,781,8,99,2022-06-17 17:12:33.464000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Male,No
62a8c95ab8faa31411ac52b2,6019f3085362081f007bc83f,RETURNED,2022-06-14 17:51:14.092000,,271427.376747,37,2215,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c96d6ffe2552547968f6,5fb3d71c3144730009fe4a7b,RETURNED,2022-06-14 17:46:25.742000,,271715.741531,52,1677,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c96df9f7149f099685c9,5da8b26395be5f0017360ad5,RETURNED,2022-06-14 17:46:25.040000,,271716.461734,42,2174,15,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c97732f339a281d8b771,55a7f195fdf99b7508d7d886,RETURNED,2022-06-14 17:46:40.659000,,271700.859335,33,207,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c97769064f57cc65a38d,5a454e442f91ec0001dcb66c,RETURNED,2022-06-14 17:46:37.020000,,271704.513912,50,3271,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c989f61ddfdf8839b7ba,5fc5c6e3dfa8ca1557012d44,APPROVED,2022-06-14 17:48:41.144000,2022-06-14 18:12:54.037000,1452.893,33,1991,4,100,2022-06-17 17:12:33.540000,NOCODE,United States,United States,DATA EXPIRED,English,English,United States,Yes,Male,DATA EXPIRED
62a8c9956df48de5956cd297,627e7b6d33e1df14160c05ba,TIMED-OUT,2022-06-14 17:47:33.690000,,271647.87696,24,111,0,100,,,United States,United States,Other,English,English,United States,Yes,Female,No
62a8c99579c66a1d37fac458,603bef3bffe72f8b0a6b55c4,RETURNED,2022-06-14 17:47:01.038000,,271680.547999,27,568,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c99e76a3d920936adcaf,5765c0fcf2e23200017ded5e,RETURNED,2022-06-14 17:47:18.751000,,271662.854824,30,2318,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c9b9ee856a6238a42936,62878399ea123a864f4e895d,RETURNED,2022-06-14 17:47:56.047000,,271625.574518,34,239,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c9f72988d17e712909c1,5febd397ad8fbad21bcd6182,APPROVED,2022-06-14 17:48:42.747000,2022-06-14 17:51:14.132000,151.385,31,2045,9,99,2022-06-17 17:12:33.611000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Male,Yes
62a8c9f9c20c52107570352e,58d876b14240e50001190090,RETURNED,2022-06-14 17:48:45.875000,,271575.78145,50,2958,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8c9fa40b4dae1b94ea611,5c376ea0eecc440001c58889,RETURNED,2022-06-14 17:48:46.487000,,271575.190099,43,1740,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca028e6fa75023a28604,6108c2ac0c4da97b67463cfe,APPROVED,2022-06-14 17:48:55.121000,2022-06-14 18:02:43.084000,827.963,23,121,2,99,2022-06-17 17:12:33.682000,NOCODE,United States,United States,Part-Time,English,English,United States,Yes,Female,Yes
62a8ca10016a1fe9bcbd43cd,5669ac845bd4ff0011159b4a,RETURNED,2022-06-14 17:49:06.846000,,271554.874105,42,3532,9,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca1d8af316810adff1c9,6110d59cbf733422cb867da5,RETURNED,2022-06-14 17:49:20.384000,,271541.358783,25,245,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca226c5c1b81b7a132ac,5a348ea750833c0001ee9550,APPROVED,2022-06-14 17:49:43.728000,2022-06-14 18:22:05.617000,1941.889,34,1208,3,100,2022-06-17 17:12:33.751000,NOCODE,United States,United States,DATA EXPIRED,English,English,United States,Yes,Female,No
62a8ca506f6be3280efcfcce,611157804ca2528c46dc0f13,TIMED-OUT,2022-06-14 17:50:11.664000,,271490.110929,23,640,5,99,,,United States,United States,Part-Time,English,English,United States,Yes,Female,No
62a8ca54c849b23b6e2eed0c,5aec7e89ae13140001fc0cdf,RETURNED,2022-06-14 17:50:16.738000,,271485.057646,30,1433,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca57f85e7a883028f5ff,57dd1a741334540001170404,RETURNED,2022-06-14 17:50:18.165000,,271483.650407,45,2260,9,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca69ee856a6238a4293c,607454aad6e49e25a74d3524,RETURNED,2022-06-14 17:50:37.129000,,271464.70638,19,349,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca6ff84b09175303ebd7,5ca6046dbbb3040012c2ba7d,RETURNED,2022-06-14 18:00:39.892000,,270861.962437,28,283,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca78c4e6a7f4fbe2d2e5,5fd67cce91f9895969c0edee,RETURNED,2022-06-14 17:50:51.547000,,271450.325216,31,2378,7,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca7c27c24363f9d8c784,628e3768a418a3b5d079e097,APPROVED,2022-06-14 17:50:56.128000,2022-06-14 18:11:14.834000,1218.706,26,207,2,99,2022-06-17 17:12:33.833000,NOCODE,United States,United States,Other,English,"Arabic, English",United States,Yes,Male,Yes
62a8ca7e3030250810094e8b,5d391bc980ccd20018ac4006,RETURNED,2022-06-14 17:50:56.676000,,271445.233542,37,712,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca8291ae8f008a02c88f,616b8139551b94321313af3e,RETURNED,2022-06-14 17:51:10.088000,,271431.840155,47,855,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca831fa51f4d6a0103b6,5e68083669f4cf0c05439f94,RETURNED,2022-06-14 17:51:03.506000,,271438.44165,25,895,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca8aacabb91fcc2f657e,5d226b35d75330001c7a3d95,RETURNED,2022-06-14 17:51:30.403000,,271411.559316,38,1789,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8ca90976a8d81733841b2,611e9927369094f6ffdafd55,APPROVED,2022-06-14 17:51:15.564000,2022-06-14 18:19:12.680000,1677.116,44,1355,0,100,2022-06-17 17:12:33.931000,NOCODE,United States,United States,Part-Time,English,English,United States,Yes,Female,No
62a8ca98312c055f5c5f58b7,5bf6fc936c445d0001aeba98,RETURNED,2022-06-14 18:01:20.049000,,270821.939196,41,2199,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8caafab323a54e2e31109,60528f0a86ecd7828ccd7492,APPROVED,2022-06-14 17:51:47.514000,2022-06-14 18:23:37.714000,1910.2,26,184,0,100,2022-06-17 17:12:34.040000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Male,Yes
62a8cac0aafe8de7796c090c,6101930ddd5330f83b898c61,RETURNED,2022-06-14 17:52:06.318000,,271375.699053,20,1030,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cac55e4fb51cf1d6c381,5fb327660f80c1a4d39fada2,RETURNED,2022-06-14 17:52:08.339000,,271373.689861,24,1504,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cac8de98cf59cb72abf7,6277cd4fea5f69868617658b,APPROVED,2022-06-14 17:52:11.126000,2022-06-14 18:21:44.794000,1773.668,28,353,4,99,2022-06-17 17:12:34.125000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Female,No
62a8cadab1238d2652eb35dd,605e3361872cb8fbc1c3ffd9,RETURNED,2022-06-14 17:52:32.342000,,271349.718644,38,691,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8caec8804c524b3c0cd8e,5e646461698a071f2f15423e,RETURNED,2022-06-14 17:52:44.936000,,271337.142027,55,1632,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8caee3455cc84cb2c8f0d,598fba148380cc00012a3ce7,APPROVED,2022-06-14 17:52:50.587000,2022-06-14 18:17:33.228000,1482.641,36,1355,0,100,2022-06-17 17:12:34.195000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Female,No
62a8cafa9f5b441c44b7457f,5dde8fba82f458000c8c7c75,APPROVED,2022-06-14 17:52:58.964000,2022-06-14 18:19:33.497000,1594.533,40,2522,9,100,2022-06-17 17:12:34.294000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Male,No
62a8cb09e718098946a898a6,627121bbdd4e39bcc0a0079f,RETURNED,2022-06-14 17:53:17.220000,,271304.904639,42,308,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cb1388e3d08252b85db1,629552d66a0ad893867fa675,APPROVED,2022-06-14 17:55:29.203000,2022-06-14 18:24:18.968000,1729.765,28,123,1,100,2022-06-17 17:12:34.400000,NOCODE,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United States,Yes,Female,Yes
62a8cb24a25a0d9eb89b9816,6272b681a45d18b22b097f1a,RETURNED,2022-06-14 17:53:54.657000,,271267.491669,43,207,5,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cb2e467d6fefe0bfb802,58d4c4c287b2420001263b6a,RETURNED,2022-06-14 18:03:50.537000,,270671.623452,55,2621,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cb3eb40e876b0f0cd0c5,5b7aefd06c1ccb000178b710,APPROVED,2022-06-14 17:59:12.437000,2022-06-14 18:41:51.604000,2559.167,60,1262,4,100,2022-06-17 17:12:35.280000,NOCODE,United States,United States,Part-Time,English,English,United States,Yes,Female,No
62a8cb3f9b79a83aac2c69b4,5f402eb4fbd8df145068b805,RETURNED,2022-06-14 17:54:25.597000,,271236.586304,61,2281,11,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cb515ce8d24903da3356,611b1d3794ac948af7e57e7a,APPROVED,2022-06-14 17:54:28.838000,2022-06-14 18:26:56.472000,1947.634,20,1145,5,99,2022-06-17 17:12:35.360000,NOCODE,United States,United States,Unemployed (and job seeking),English,English,United States,Yes,Male,Yes
62a8cb591d0337df3bac5a60,5915cec595ded300017c8261,RETURNED,2022-06-14 17:55:12.479000,,271189.729633,25,732,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cb6d26fc0d1ef08ff756,62695cc87ae7102ea7863e8d,APPROVED,2022-06-14 17:54:56.935000,2022-06-14 18:20:07.355000,1510.42,29,219,1,100,2022-06-17 17:12:35.489000,NOCODE,United States,United States,Full-Time,English,English,United States,Yes,Male,Yes
62a8cb6ea4ae8a55dfc79740,5e64a02eb7d70b20f250b129,RETURNED,2022-06-14 17:54:59.391000,,271202.843932,64,1178,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cbbf7ed2401fd38e3034,61108719ddb956bd0e94733d,RETURNED,2022-06-14 17:56:39.841000,,271102.408624,30,853,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cbf89de65e50200c3779,60d7558fd3a01169626ae963,RETURNED,2022-06-14 17:57:44.572000,,271037.694955,57,1005,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cc52dad165742ce03b8c,5993020a5f49420001caf86b,RETURNED,2022-06-14 18:08:42.845000,,270379.438909,52,3683,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a8cc548eef49b421d93de1,60567e3eb404422ed904e058,RETURNED,2022-06-14 18:00:18.862000,,270883.436395,42,670,5,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
