check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
1,1.7485,space,20.4182,6,4.0342,4.96875,1.8951,0,0,0,0,1,stim/pof_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,13.9107,1.994791667,0.9376,0,1,1,3,1,stim/p_schwa_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,7,2.5086,4.942708333,0.9595,0,2,2,1,1,stim/pief_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,7.828,4.953125,2.0338,0,3,3,4,1,stim/fof_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,4.1828,1.947916667,0.8735,0,4,4,7,1,stim/f_schwa_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,3.7329,4.96875,1.0577,0,5,5,6,1,stim/feuf_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,7,10.9658,4.953125,0.9071,0,6,6,5,1,stim/fief_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,2.8509,4.958333333,0.6439,0,7,7,2,1,stim/peuf_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,5,2.4502,4.953125,0.9166,1,0,8,0,1,stim/pof_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,7,19.4606,4.9375,1.5071,1,1,9,1,1,stim/pief_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,32.7883,4.963541667,1.0062,1,2,10,2,1,stim/peuf_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,2.6885,1.942708333,0.8864,1,3,11,7,1,stim/f_schwa_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,2.3488,4.958333333,1.366,1,4,12,6,1,stim/feuf_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,5,2.8898,4.973958333,0.8911,1,5,13,4,1,stim/fof_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,2.6715,2.973958333,0.8288,1,6,14,3,1,stim/p_schwa_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,7,1.8206,4.984375,0.9304,1,7,15,5,1,stim/fief_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,3.5349,1.979166667,0.8036,2,0,16,7,1,stim/f_schwa_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,7,2.3604,4.942708333,1.4831,2,1,17,5,1,stim/fief_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,2.4716,4.953125,0.9731,2,2,18,2,1,stim/peuf_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,5,1.7169,4.979166667,0.6073,2,3,19,4,1,stim/fof_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,3.2519,2.026041667,1.1354,2,4,20,3,1,stim/p_schwa_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,7,2.9846,4.953125,0.7135,2,5,21,1,1,stim/pief_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,6,1.7659,4.994791667,1.1435,2,6,22,6,1,stim/feuf_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,5,2.5366,4.994791667,1.0427,2,7,23,0,1,stim/pof_g.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,,,,,,,,,
,,,,,,,,,,,,,stim/feuf_f.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,space,15.0717,6,2.5361,4.994791667,1.427,0,0,0,6,1
,,,,,,,,,,,,,stim/fif_f.wav,613a3838d8479f4bc5723974,001,2022-03-29_15h27.50.592,exp_mono_sp,2021.2.3,Win32,60.0060006,,,7,2.2181,4.989583333,0.8193,0,1,1,5,1
