check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,18.715,space,54.033,5,16.8778,3.984615579,14.2001,0,0,0,7,1,stim/f_schwa_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,6,16.3152,2.970291907,5.711,0,1,1,2,1,stim/peuf_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,7,9.3616,4.986207026,1.6904,0,2,2,1,1,stim/pief_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,7,4.9651,5,2.337,0,3,3,5,1,stim/fief_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,6,5.2635,4.005835738,1.5592,0,4,4,0,1,stim/pof_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,6,7.0022,2.227586336,1.5209,0,5,5,6,1,stim/feuf_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,5,6.222,4.676392573,1.552,0,6,6,3,1,stim/p_schwa_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,5,3.5507,4.973474801,1.6016,0,7,7,4,1,stim/fof_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,6,4.6109,4.154376852,1.4727,1,0,8,0,1,stim/pof_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,6,4.4607,4.36657812,1.4346,1,1,9,2,1,stim/peuf_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,5,11.792,3.008488258,1.7784,1,2,10,7,1,stim/f_schwa_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,6,11.2641,3.033952384,2.294,1,3,11,6,1,stim/feuf_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,5,2.9796,3.432891441,1.093,1,4,12,4,1,stim/fof_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,5,5.1259,4.442970822,1.9419,1,5,13,3,1,stim/p_schwa_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,7,4.0984,4.19681717,1.125,1,6,14,1,1,stim/pief_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,7,1.9312,4.977719092,1.1654,1,7,15,5,1,stim/fief_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,6,3.6199,3.284350327,0.8661,2,0,16,6,1,stim/feuf_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,5,2.988,3.806366048,0.5194,2,1,17,0,1,stim/pof_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,5,4.3857,3.127320955,0.6566,2,2,18,3,1,stim/p_schwa_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,7,2.1739,4.536339393,1.0101,2,3,19,5,1,stim/fief_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,5,5.5096,2.596816976,1.414,2,4,20,7,1,stim/f_schwa_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,6,2.561,3.029708417,1.1957,2,5,21,2,1,stim/peuf_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,5,1.5912,3.865782558,1.178,2,6,22,4,1,stim/fof_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,7,2.857,3.916710811,0.6867,2,7,23,1,1,stim/pief_g.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,,,,,,,,,
,,,,,,,,,,,,,stim/pif_f.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,space,14.1657,7,5.6411,3.891246684,0.528,0,0,0,1,1
,,,,,,,,,,,,,stim/pof_f.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,5,3.1318,2.961803649,1.5674,0,1,1,0,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,6142827ae145df44132e5303,001,2022-03-29_15h29.15.856,exp_mono_sp,2021.2.3,Win32,143.2459533,,,5,4.0014,2.354907291,1.236,0,2,2,3,1
