check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,5.464,space,27.265,7,13.9678,2.994791667,8.2541,0,0,0,7,1,stim/f_schwa_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,6,8.3673,2.005208333,2.2876,0,1,1,4,1,stim/fof_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,6,6.4786,3.984375,1.7804,0,2,2,6,1,stim/feuf_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,5,5.9477,2.953125,2.0109,0,3,3,0,1,stim/pof_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,7,5.1211,3.963541667,2.273,0,4,4,3,1,stim/p_schwa_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,7,4.235,4.572916667,2.0198,0,5,5,5,1,stim/fief_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,7,3.9334,4.953125,2.6967,0,6,6,1,1,stim/pief_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,6,4.1598,3,2.3049,0,7,7,2,1,stim/peuf_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,5,5.2381,2.078125,1.6087,1,0,8,0,1,stim/pof_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,7,2.5315,3.026041667,2.1204,1,1,9,5,1,stim/fief_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,7,4.1689,3.026041667,1.1499,1,2,10,1,1,stim/pief_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,6,3.2997,3.026041667,1.177,1,3,11,2,1,stim/peuf_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,6,1.8923,2.125,1.651,1,4,12,6,1,stim/feuf_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,5,2.6506,2.989583333,2.0469,1,5,13,4,1,stim/fof_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,5,6.376,1.916666667,1.5381,1,6,14,3,1,stim/p_schwa_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,5,3.9737,1.052083333,1.5775,1,7,15,7,1,stim/f_schwa_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,6,2.9463,2.609375,2.2317,2,0,16,6,1,stim/feuf_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,5,4.9092,1.015625,3.6646,2,1,17,7,1,stim/f_schwa_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,5,2.7838,1.015625,1.2946,2,2,18,3,1,stim/p_schwa_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,5,3.3253,3.989583333,2.0949,2,3,19,0,1,stim/pof_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,5,4.1675,3.989583333,1.6176,2,4,20,4,1,stim/fof_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,7,3.4653,3.989583333,1.6764,2,5,21,1,1,stim/pief_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,7,2.1095,4.984375,2.0815,2,6,22,5,1,stim/fief_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,6,7.25,3.104166667,1.84,2,7,23,2,1,stim/peuf_g.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,,,,,,,,,
,,,,,,,,,,,,,stim/pof_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,space,5.4607,5,4.2077,3.921875,2.6984,0,0,0,0,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,7,7.0938,3.963541667,2.0114,0,1,1,7,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,7,4.0673,2.052083333,1.5604,0,2,2,3,1
,,,,,,,,,,,,,stim/peuf_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,7,3.7492,1.005208333,1.8955,0,3,3,2,1
,,,,,,,,,,,,,stim/fof_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,5,2.6952,4.994791667,3.2569,0,4,4,4,1
,,,,,,,,,,,,,stim/pif_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,7,3.5806,4.005208333,3.2825,0,5,5,1,1
,,,,,,,,,,,,,stim/fif_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,7,1.9927,4.994791667,2.0568,0,6,6,5,1
,,,,,,,,,,,,,stim/feuf_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,7,2.5614,2.984375,2.48,0,7,7,6,1
,,,,,,,,,,,,,stim/feuf_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,7,1.676,3.005208333,2.0887,1,0,8,6,1
,,,,,,,,,,,,,stim/pof_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,5,3.4484,4.020833333,4.0929,1,1,9,0,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,7,6.7266,4.989583333,2.3458,1,2,10,7,1
,,,,,,,,,,,,,stim/peuf_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,7,3.3807,3.973958333,2.1085,1,3,11,2,1
,,,,,,,,,,,,,stim/fof_f.wav,613b9cc75dcb5336e4b0b516,001,2022-03-29_15h20.09.986,exp_mono_sp,2021.2.3,Win32,59.78000956,,,5,2.3773,3.072916667,1.9953,1,4,12,4,1
