check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
1,5.4453,space,38.5374,6,29.1714,2.970394737,9.4486,0,0,0,4,1,stim/fof_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,7,9.4122,1.996710526,4.3308,0,1,1,7,1,stim/f_schwa_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,7,14.5993,1.009868421,3.4124,0,2,2,3,1,stim/p_schwa_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,7,6.1034,3.996710526,3.008,0,3,3,5,1,stim/fief_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,6,5.4252,1.009868421,3.3731,0,4,4,2,1,stim/peuf_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,6,7.4758,1.963815789,2.1327,0,5,5,6,1,stim/feuf_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,5,5.9805,1.023026316,2.4252,0,6,6,0,1,stim/pof_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,7,4.5295,2.009868421,3.2226,0,7,7,1,1,stim/pief_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,7,6.3196,1.904605263,3.065,1,0,8,7,1,stim/f_schwa_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,7,6.2986,1.970394737,1.5836,1,1,9,1,1,stim/pief_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,6,3.6849,1.996710526,2.6689,1,2,10,6,1,stim/feuf_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,7,29.9905,1.003289474,3.2764,1,3,11,3,1,stim/p_schwa_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,7,3.2422,2.029605263,2.5725,1,4,12,5,1,stim/fief_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
,,,,6,3.7641,1.976973684,2.4223,1,5,13,2,1,stim/peuf_g.wav,6141375df579b5d078fe12dc,001,2022-03-29_15h18.24.711,exp_mono_sp,2021.2.3,Win32,59.83366242,,,,,,,,,,,
