check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
1,3.5182,space,80.2828,6,11.2354,1.020273784,6.7105,0,0,0,3,1,stim/p_schwa_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,6,6.9995,2.963335692,2.7562,0,1,1,0,1,stim/pof_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,7,58.8779,3.10641169,4.2753,0,2,2,2,1,stim/peuf_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,6,4.7436,1.938728349,1.599,0,3,3,6,1,stim/feuf_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,7,2.5875,4.089480788,1.7721,0,4,4,5,1,stim/fief_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,5,3.2504,2.017189118,1.6761,0,5,5,4,1,stim/fof_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,5,3.4335,3.004873705,2.327,0,6,6,7,1,stim/f_schwa_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,7,3.7999,2.70026068,2.2664,0,7,7,1,1,stim/pief_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,6,7.9027,3.752560264,4.7366,1,0,8,2,1,stim/peuf_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,7,3.1682,2.958720202,1.7892,1,1,9,3,1,stim/p_schwa_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,5,2.7175,2.132572875,1.6508,1,2,10,6,1,stim/feuf_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,7,1.75,3.554100249,1.7411,1,3,11,5,1,stim/fief_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,7,3.0993,3.554100249,1.0411,1,4,12,1,1,stim/pief_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,5,9.9985,2.404878402,5.2931,1,5,13,4,1,stim/fof_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,5,2.6693,2.414109381,2.3058,1,6,14,0,1,stim/pof_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,7,1.8664,3.189488181,1.4585,1,7,15,7,1,stim/f_schwa_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,5,2.2166,2.834105699,1.6222,2,0,16,4,1,stim/fof_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,7,1.7995,1.740268334,1.3839,2,1,17,5,1,stim/fief_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,6,2.1999,2.303341114,2.0932,2,2,18,2,1,stim/peuf_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,7,2.2644,2.815644669,1.6672,2,3,19,7,1,stim/f_schwa_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
,,,,6,2.0498,1.841805854,1.3499,2,4,20,0,1,stim/pof_g.wav,613d45bab7d3d7088986829f,001,2022-03-29_15h23.30.279,exp_mono_sp,2021.2.3,Win32,60.0276127,,,,,,,,,,,
