stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,check.keys,check.rt,check.started,check.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,ins.started,ins.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,son.started,son.stopped,su.started,su.stopped,fin.started,fin.stopped,instructions_task.started,instructions_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stimulus.started,stimulus.stopped,text_2.started,text_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,text_6.started,text_6.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_7.started,text_7.stopped,son_2.started,son_2.stopped,su_2.started,su_2.stopped,fin_2.started,fin_2.stopped,instructions_task_2.started,instructions_task_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,stimulus_2.started,stimulus_2.stopped,text.started,text.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_9.started,text_9.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_8.started,text_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,2,4.279614667000715,10.779438084020512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
,,,,,,,,,,,,,,,,,10.779438084020512,None,10.779438084020512,None,10.779438084020512,None,15.079465750022791,None,space,1.5107050829974469,15.079465750022791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/f_schwa_g.wav,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,16.880318000010448,None,16.880318000010448,None,16.880318000010448,None,16.638113625027472,None,5,5.087889832997462,16.638113625027472,None,16.92877939232858,None,16.638113625027472,16.845759750023717,3.586666666666667,1.379846625000937,21.756358542013913,None,21.756358542013913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/pof_g.wav,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,23.37894158400013,None,23.37894158400013,None,23.37894158400013,None,23.14579754200531,None,6,4.366284457995789,23.14579754200531,None,23.429779183323262,None,23.14579754200531,23.346725459006848,3.1555555555555554,0.9659609170048498,27.53203441700316,None,27.53203441700316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/feuf_g.wav,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,28.746480459027225,None,28.746480459027225,None,28.746480459027225,None,28.51262695901096,None,6,2.614497248985572,28.51262695901096,None,28.79549426730955,None,28.51262695901096,28.712026084016543,3.1733333333333333,0.6647782090003602,31.15916737500811,None,31.15916737500811,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/fief_g.wav,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,32.06232887500664,None,32.06232887500664,None,32.06232887500664,None,31.829484209010843,None,7,2.092416083003627,31.829484209010843,None,32.112678808305645,None,31.829484209010843,32.03016500000376,3.1733333333333333,0.5149445840215776,33.9480695000093,None,33.9480695000093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/pief_g.wav,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,34.712851500022225,None,34.712851500022225,None,34.712851500022225,None,34.47921141702682,None,7,3.2687816659745295,34.47921141702682,None,34.762260392308235,None,34.47921141702682,34.68048929201905,4.075555555555556,0.6662772920099087,37.779426459019305,None,37.779426459019305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/p_schwa_g.wav,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,38.69687408400932,None,38.69687408400932,None,38.69687408400932,None,38.46263716701651,None,5,3.4582303329952992,38.46263716701651,None,38.74593222531257,None,38.46263716701651,38.663145250000525,1.56,0.8821970830031205,41.94761066700448,None,41.94761066700448,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/fof_g.wav,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,43.07967070900486,None,43.07967070900486,None,43.07967070900486,None,42.8460619590187,None,5,3.375198124005692,42.8460619590187,None,43.12989560031565,None,42.8460619590187,43.04582329202094,2.097777777777778,0.5645128749893047,46.24794766702689,None,46.24794766702689,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/peuf_g.wav,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,47.063725834013894,None,47.063725834013894,None,47.063725834013894,None,46.82960525000817,None,6,2.7894362499937415,46.82960525000817,None,47.11331380830961,None,46.82960525000817,47.03046941701905,3.026666666666667,0.8150054159923457,49.648514875007095,None,49.648514875007095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/fof_g.wav,1,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,50.71297287501511,None,50.71297287501511,None,50.71297287501511,None,50.47961870901054,None,5,2.044457790994784,50.47961870901054,None,50.76328393330914,None,50.47961870901054,50.68027762501151,3.026666666666667,0.4318954169866629,52.54886520901346,None,52.54886520901346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/pof_g.wav,1,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,53.23077383401687,None,53.23077383401687,None,53.23077383401687,None,52.996475959022064,None,7,2.6215037500078324,52.996475959022064,None,53.2799728923128,None,52.996475959022064,53.19782633401337,3.0,0.4986409159901086,55.647793167008786,None,55.647793167008786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/f_schwa_g.wav,1,2,10,7,,,,,,,,,,,,,,,,,,,,,,,,,56.397529459005455,None,56.397529459005455,None,56.397529459005455,None,56.163098084012745,None,4,1.344838791002985,56.163098084012745,None,56.446723975328496,None,56.163098084012745,56.362897209008224,3.0,0.4652210830245167,57.53152350001619,None,57.53152350001619,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/fief_g.wav,1,3,11,5,,,,,,,,,,,,,,,,,,,,,,,,,58.2457546670048,None,58.2457546670048,None,58.2457546670048,None,58.013249459007056,None,4,0.6516519160068128,58.013249459007056,None,58.29657889230293,None,58.013249459007056,58.213846500002546,3.0,0.24677574998349883,58.69720991700888,None,58.69720991700888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/p_schwa_g.wav,1,4,12,3,,,,,,,,,,,,,,,,,,,,,,,,,59.19704916700721,None,59.19704916700721,None,59.19704916700721,None,58.96325704202172,None,5,0.8026164999755565,58.96325704202172,None,59.247268267325126,None,58.96325704202172,59.164241542021045,3.0,0.2983341660001315,59.797947125014616,None,59.797947125014616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/pief_g.wav,1,5,13,1,,,,,,,,,,,,,,,,,,,,,,,,,60.34701779202442,None,60.34701779202442,None,60.34701779202442,None,60.11357920902083,None,4,0.6237862499838229,60.11357920902083,None,60.39670026730164,None,60.11357920902083,60.31331600001431,3.0,0.6485553749953397,60.765355667012045,None,60.765355667012045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/peuf_g.wav,1,6,14,2,,,,,,,,,,,,,,,,,,,,,,,,,61.663873459008755,None,61.663873459008755,None,61.663873459008755,None,61.42990841701976,None,5,0.5234904579992872,61.42990841701976,None,61.71409585030051,None,61.42990841701976,61.63025195902446,3.0,0.29888933297479525,61.98118537501432,None,61.98118537501432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/feuf_g.wav,1,7,15,6,,,,,,,,,,,,,,,,,,,,,,,,,62.53106200002367,None,62.53106200002367,None,62.53106200002367,None,62.296825959027046,None,5,0.35606179101159796,62.296825959027046,None,62.58079393330263,None,62.296825959027046,62.49732066702563,3.0,0.2985755420231726,62.68154695900739,None,62.68154695900739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/pof_g.wav,2,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,63.2305722500023,None,63.2305722500023,None,63.2305722500023,None,62.99758591700811,None,5,0.3377301660075318,62.99758591700811,None,63.28075818330399,None,62.99758591700811,63.19788266700925,3.0,0.3149612090201117,63.36646583402762,None,63.36646583402762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/p_schwa_g.wav,2,1,17,3,,,,,,,,,,,,,,,,,,,,,,,,,63.93085200001951,None,63.93085200001951,None,63.93085200001951,None,63.69712370901834,None,5,0.25684700001147576,63.69712370901834,None,63.97979889230919,None,63.69712370901834,63.89755241700914,3.0,0.3477256670012139,63.98128925001947,None,63.98128925001947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/f_schwa_g.wav,2,2,18,7,,,,,,,,,,,,,,,,,,,,,,,,,64.58017129200744,None,64.58017129200744,None,64.58017129200744,None,64.34688483402715,None,5,0.25703620800049976,64.34688483402715,None,64.63029301731149,None,64.34688483402715,64.54776004201267,3.0,0.3487119170022197,64.6383767920197,None,64.6383767920197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/fief_g.wav,2,3,19,5,,,,,,,,,,,,,,,,,,,,,,,,,65.23128983401693,None,65.23128983401693,None,65.23128983401693,None,64.99673970902222,None,5,0.25434700000914745,64.99673970902222,None,65.28007318332675,None,64.99673970902222,65.19733645900851,3.0,0.3485285000060685,65.28150604202528,None,65.28150604202528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/pief_g.wav,2,4,20,1,,,,,,,,,,,,,,,,,,,,,,,,,65.87951275001979,None,65.87951275001979,None,65.87951275001979,None,65.6466918750084,None,5,0.2781449159956537,65.6466918750084,None,65.92987085031928,None,65.6466918750084,65.84673650001059,3.0,0.31394024999463,65.95062345900806,None,65.95062345900806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/feuf_g.wav,2,5,21,6,,,,,,,,,,,,,,,,,,,,,,,,,66.51400220900541,None,66.51400220900541,None,66.51400220900541,None,66.28021262501716,None,5,0.31264316698070616,66.28021262501716,None,66.56423697530408,None,66.28021262501716,66.48070737501257,3.0,0.31384120797156356,66.6165608340234,None,66.6165608340234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/fof_g.wav,2,6,22,4,,,,,,,,,,,,,,,,,,,,,,,,,67.18018912500702,None,67.18018912500702,None,67.18018912500702,None,66.94684358400991,None,5,0.26513208300457336,66.94684358400991,None,67.23054655830492,None,66.94684358400991,67.14763516699895,3.0,0.31470229200203903,67.23333541702596,None,67.23333541702596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
stim/peuf_g.wav,2,7,23,2,,,,,,,,,,,,,,,,,,,,,,,,,67.79712870900403,None,67.79712870900403,None,67.79712870900403,None,67.56372266702238,None,5,0.27151508297538385,67.56372266702238,None,67.84741793331341,None,67.56372266702238,67.76405970900669,3.0,0.31612200001836754,67.86618425001507,None,67.86618425001507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1555,exp_mono_sp,2021.2.3,60.432622272057166,
