check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,2.0856,space,1.7878,5,3.9544,2.988889058,2.2469,0,0,0,0,1,stim/pof_g.wav,613a4485e8a39c07162e5586,001,2022-03-29_15h30.19.123,exp_mono_sp,2021.2.3,Win32,59.7193192,,,,,,,,,,,
,,,,5,3.293,1.992592706,1.4847,0,1,1,4,1,stim/fof_g.wav,613a4485e8a39c07162e5586,001,2022-03-29_15h30.19.123,exp_mono_sp,2021.2.3,Win32,59.7193192,,,,,,,,,,,
,,,,6,2.4851,3.040740684,1.6377,0,2,2,2,1,stim/peuf_g.wav,613a4485e8a39c07162e5586,001,2022-03-29_15h30.19.123,exp_mono_sp,2021.2.3,Win32,59.7193192,,,,,,,,,,,
,,,,7,2.0392,4.018518519,1.3774,0,3,3,5,1,stim/fief_g.wav,613a4485e8a39c07162e5586,001,2022-03-29_15h30.19.123,exp_mono_sp,2021.2.3,Win32,59.7193192,,,,,,,,,,,
,,,,6,1.7717,3.003703647,1.3726,0,4,4,6,1,stim/feuf_g.wav,613a4485e8a39c07162e5586,001,2022-03-29_15h30.19.123,exp_mono_sp,2021.2.3,Win32,59.7193192,,,,,,,,,,,
,,,,7,2.788,3.988889058,1.6505,0,5,5,1,1,stim/pief_g.wav,613a4485e8a39c07162e5586,001,2022-03-29_15h30.19.123,exp_mono_sp,2021.2.3,Win32,59.7193192,,,,,,,,,,,
,,,,5,2.9191,2,2.0022,0,6,6,3,1,stim/p_schwa_g.wav,613a4485e8a39c07162e5586,001,2022-03-29_15h30.19.123,exp_mono_sp,2021.2.3,Win32,59.7193192,,,,,,,,,,,
,,,,5,1.96,2.996296353,1.2729,0,7,7,7,1,stim/f_schwa_g.wav,613a4485e8a39c07162e5586,001,2022-03-29_15h30.19.123,exp_mono_sp,2021.2.3,Win32,59.7193192,,,,,,,,,,,
,,,,5,2.6959,4.003703647,1.2001,1,0,8,4,1,stim/fof_g.wav,613a4485e8a39c07162e5586,001,2022-03-29_15h30.19.123,exp_mono_sp,2021.2.3,Win32,59.7193192,,,,,,,,,,,
,,,,7,2.0976,2.981481481,1.3631,1,1,9,7,1,stim/f_schwa_g.wav,613a4485e8a39c07162e5586,001,2022-03-29_15h30.19.123,exp_mono_sp,2021.2.3,Win32,59.7193192,,,,,,,,,,,
