check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
2,1.8032,space,0.9614,6,2.9873,3.604166667,1.3727,0,0,0,2,1,stim/peuf_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,5,2.1502,2.671875,1.0418,0,1,1,7,1,stim/f_schwa_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,5,2.0692,2.880208333,1.0413,0,2,2,3,1,stim/p_schwa_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,1.9938,3.505208333,1.3765,0,3,3,6,1,stim/feuf_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,1.3411,3.505208333,0.6923,0,4,4,5,1,stim/fief_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,2.0298,4.182291667,1.3376,0,5,5,0,1,stim/pof_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,7,2.4276,4.375,1.3056,0,6,6,1,1,stim/pief_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,3.1165,3.489583333,1.1029,0,7,7,4,1,stim/fof_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,7,1.5216,3.770833333,0.9786,1,0,8,6,1,stim/feuf_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,1.7169,4.15625,1.6921,1,1,9,5,1,stim/fief_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,2.0045,4.010416667,1.0705,1,2,10,2,1,stim/peuf_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,5,2.1658,3.09375,0.6781,1,3,11,3,1,stim/p_schwa_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,1.3823,3.755208333,0.8407,1,4,12,4,1,stim/fof_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,5,1.5321,2.270833333,0.9139,1,5,13,7,1,stim/f_schwa_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,2.1507,4.276041667,1.2742,1,6,14,0,1,stim/pof_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,7,1.8564,4.223958333,0.961,1,7,15,1,1,stim/pief_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,5,1.4855,2.510416667,0.9541,2,0,16,7,1,stim/f_schwa_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,1.4249,3.609375,0.5304,2,1,17,5,1,stim/fief_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,7,1.9159,3.869791667,0.7853,2,2,18,2,1,stim/peuf_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,1.7528,3.822916667,0.8215,2,3,19,6,1,stim/feuf_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,5,2.1786,2.291666667,0.7972,2,4,20,3,1,stim/p_schwa_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,7,2.0976,4.25,0.7752,2,5,21,1,1,stim/pief_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,1.1684,3.932291667,0.6966,2,6,22,4,1,stim/fof_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,6,2.3356,3.661458333,0.4447,2,7,23,0,1,stim/pof_g.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,,,,,,,,,
,,,,,,,,,,,,,stim/fif_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,space,3.036,6,2.7393,3.473958333,1.0477,0,0,0,5,1
,,,,,,,,,,,,,stim/peuf_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,1.9346,3.828125,1.129,0,1,1,2,1
,,,,,,,,,,,,,stim/pif_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,2.0554,4.177083333,0.7287,0,2,2,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,1.4329,3.9375,0.4879,0,3,3,6,1
,,,,,,,,,,,,,stim/fof_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,1.4314,2.53125,0.7486,0,4,4,4,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,2.9031,2.421875,0.8054,0,5,5,3,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,1.3836,1.703125,0.6356,0,6,6,7,1
,,,,,,,,,,,,,stim/pof_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,1.8397,3.630208333,0.6414,0,7,7,0,1
,,,,,,,,,,,,,stim/peuf_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,1.6527,3.984375,0.8117,1,0,8,2,1
,,,,,,,,,,,,,stim/pif_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,2.075,3.953125,0.603,1,1,9,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,1.2736,3.890625,0.4861,1,2,10,6,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,1.4637,2.208333333,0.5492,1,3,11,7,1
,,,,,,,,,,,,,stim/fif_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,7,1.9727,1.817708333,1.3025,1,4,12,5,1
,,,,,,,,,,,,,stim/fof_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,1.4329,3.3125,0.6427,1,5,13,4,1
,,,,,,,,,,,,,stim/pof_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,2.1043,2.328125,0.6922,1,6,14,0,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,2.2671,1.875,0.7132,1,7,15,3,1
,,,,,,,,,,,,,stim/feuf_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,1.9276,1.395833333,0.9412,2,0,16,6,1
,,,,,,,,,,,,,stim/pof_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,2.1696,2.1875,0.5571,2,1,17,0,1
,,,,,,,,,,,,,stim/pif_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,1.758,4.072916667,0.7393,2,2,18,1,1
,,,,,,,,,,,,,stim/fif_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,1.1052,3.869791667,0.665,2,3,19,5,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,2.1156,2.348958333,0.7796,2,4,20,3,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,1.6839,1.838541667,0.6499,2,5,21,7,1
,,,,,,,,,,,,,stim/peuf_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,6,1.6847,3.770833333,0.7352,2,6,22,2,1
,,,,,,,,,,,,,stim/fof_f.wav,615cb5f95658bd64d631da08,001,2022-03-29_16h07.34.324,exp_mono_sp,2021.2.3,Win32,59.326056,,,5,1.5933,2.401041667,0.4992,2,7,23,4,1
