check.keys,check.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
1,14.816,space,7.84,5,20.033,1.015625,7.793,0,0,0,3,1,stim/p_schwa_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,7,3.71,2.994791667,4.947,0,1,1,1,1,stim/pief_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,7,2.713,3.020833333,1.323,0,2,2,5,1,stim/fief_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,4.68,3.020833333,1.248,0,3,3,4,1,stim/fof_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,6.119,3.015625,1.272,0,4,4,2,1,stim/peuf_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,3.443,1.005208333,6.898,0,5,5,7,1,stim/f_schwa_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,3.395,3.005208333,2.304,0,6,6,6,1,stim/feuf_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,3.757,3.973958333,1.312,0,7,7,0,1,stim/pof_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,3.504,4.010416667,1.563,1,0,8,0,1,stim/pof_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,2.483,3.994791667,0.921,1,1,9,4,1,stim/fof_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,5,14.137,1.046875,3.015,1,2,10,7,1,stim/f_schwa_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,7,4.785,3.96875,2.386,1,3,11,1,1,stim/pief_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,6.136,3.036458333,1.752,1,4,12,6,1,stim/feuf_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,3.109,3.005208333,0.864,1,5,13,2,1,stim/peuf_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,7,2.695,3.96875,5.976,1,6,14,5,1,stim/fief_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,5,8.626,1.104166667,5.314,1,7,15,3,1,stim/p_schwa_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,4.055,3.989583333,1.25,2,0,16,0,1,stim/pof_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,3.769,4.015625,1.089,2,1,17,2,1,stim/peuf_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,5,4.348,1.005208333,1.335,2,2,18,3,1,stim/p_schwa_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,3.27,4.046875,0.918,2,3,19,6,1,stim/feuf_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,7,3.146,4.979166667,1.709,2,4,20,1,1,stim/pief_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,7,2.099,1.015625,5.486,2,5,21,7,1,stim/f_schwa_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,7,4.664,3.932291667,3.093,2,6,22,5,1,stim/fief_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,6,2.989,3,2.284,2,7,23,4,1,stim/fof_g.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,,,,,,,,,,,,,stim/f_schwa_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,space,4.488,7,20.179,1.057291667,1.432,0,0,0,7,1
,,,,,,,,,,,,,stim/fof_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,5,4.408,1.067708333,2.019,0,1,1,4,1
,,,,,,,,,,,,,stim/fif_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,7,2.449,4.005208333,1.131,0,2,2,5,1
,,,,,,,,,,,,,stim/pof_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,5,4.64,1.041666667,3.557,0,3,3,0,1
,,,,,,,,,,,,,stim/pif_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,7,4.634,4.026041667,2.949,0,4,4,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,6,3.693,3.057291667,2.118,0,5,5,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,6,3.505,3.994791667,2.423,0,6,6,2,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,5,7.853,1.026041667,2.115,0,7,7,3,1
,,,,,,,,,,,,,stim/fif_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,7,2.35,3.973958333,2.788,1,0,8,5,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,7,25.113,1.005208333,4.043,1,1,9,3,1
,,,,,,,,,,,,,stim/feuf_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,6,2.883,3.036458333,5.499,1,2,10,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,6,4.143,3.135416667,2.259,1,3,11,2,1
,,,,,,,,,,,,,stim/pof_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,5,4.134,3.020833333,1.059,1,4,12,0,1
,,,,,,,,,,,,,stim/fof_f.wav,60dfcde2417b8543046e056c,001,2022-03-29_15h43.30.029,exp_mono_sp,2021.2.3,Win32,60.0024001,,,5,3.109,2.984375,5.473,1,5,13,4,1
