stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,check.keys,check.rt,check.started,check.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,ins.started,ins.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,son.started,son.stopped,su.started,su.stopped,fin.started,fin.stopped,instructions_task.started,instructions_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,stimulus.started,stimulus.stopped,text_2.started,text_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,text_6.started,text_6.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_7.started,text_7.stopped,son_2.started,son_2.stopped,su_2.started,su_2.stopped,fin_2.started,fin_2.stopped,instructions_task_2.started,instructions_task_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,stimulus_2.started,stimulus_2.stopped,text.started,text.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_9.started,text_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/f_schwa_g.wav,1,0,8,7,,,,,,,,,,,,,,,,,,,,,25.904190333007136,None,25.904190333007136,None,25.904190333007136,None,25.67031220800709,None,7,0.4773400410194881,25.67031220800709,None,25.953746075293747,None,25.67031220800709,25.87128679198213,3.911111111111111,0.43157270801020786,26.17230199999176,None,26.17230199999176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/pof_g.wav,1,1,9,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,26.620551625004737,None,7,0.09540162398479879,26.620551625004737,None,None,None,26.620551625004737,None,3.911111111111111,0.5648166250030044,26.740424916992197,None,26.740424916992197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/p_schwa_g.wav,1,2,10,3,,,,,,,,,,,,,,,,,,,,,27.554088999982923,None,27.554088999982923,None,27.554088999982923,None,27.320384124992415,None,7,0.6883727080130484,27.320384124992415,None,27.603954116278327,None,27.320384124992415,27.521633750002366,3.911111111111111,0.681634665990714,28.038695708004525,None,28.038695708004525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/feuf_g.wav,1,3,11,6,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,28.737486083002295,None,7,0.08709916600491852,28.737486083002295,None,None,None,28.737486083002295,None,3.911111111111111,0.8488311669789255,28.855698625004152,None,28.855698625004152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/peuf_g.wav,1,4,12,2,,,,,,,,,,,,,,,,,,,,,29.95487766698352,None,29.95487766698352,None,29.95487766698352,None,29.72059049998643,None,7,0.8350304999912623,29.72059049998643,None,30.0040757412964,None,29.72059049998643,29.920241749990964,3.911111111111111,0.6485472500207834,30.587614832998952,None,30.587614832998952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/fof_g.wav,1,5,13,4,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,31.25383979198523,None,7,0.05887066599098034,31.25383979198523,None,None,None,31.25383979198523,None,3.911111111111111,0.7478822919947561,31.339985041995533,None,31.339985041995533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/pief_g.wav,1,6,14,1,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,32.10389841700089,None,7,0.013716167013626546,32.10389841700089,None,None,None,32.10389841700089,None,3.911111111111111,1.0833856250101235,32.13873199999216,None,32.13873199999216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/fief_g.wav,1,7,15,5,,,,,,,,,,,,,,,,,,,,,33.471855332987616,None,33.471855332987616,None,33.471855332987616,None,33.2372289999912,None,7,0.7665102499886416,33.2372289999912,None,33.52124482528889,None,33.2372289999912,33.43830033298582,3.911111111111111,0.9980437080084812,34.02226729199174,None,34.02226729199174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/pof_g.wav,2,0,16,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,35.03710541699547,None,7,0.13540287502110004,35.03710541699547,None,None,None,35.03710541699547,None,3.911111111111111,1.097176084003877,35.20887099998072,None,35.20887099998072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/p_schwa_g.wav,2,1,17,3,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,36.3206479579967,None,7,0.056010833010077477,36.3206479579967,None,None,None,36.3206479579967,None,3.911111111111111,0.7979762080067303,36.405829082999844,None,36.405829082999844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/peuf_g.wav,2,2,18,2,,,,,,,,,,,,,,,,,,,,,37.45488895798917,None,37.45488895798917,None,37.45488895798917,None,37.22029450000264,None,7,1.599399375001667,37.22029450000264,None,37.5040276162792,None,37.22029450000264,37.42097820798517,3.924444444444444,0.5312391250045039,38.839600417006295,None,38.839600417006295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/fief_g.wav,2,3,19,5,,,,,,,,,,,,,,,,,,,,,39.622088707983494,None,39.622088707983494,None,39.622088707983494,None,39.38775337499101,None,7,0.5452063749835361,39.38775337499101,None,39.67104590828531,None,39.38775337499101,39.588475416996516,3.924444444444444,0.3141607499856036,39.95634970799438,None,39.95634970799438,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/f_schwa_g.wav,2,4,20,7,,,,,,,,,,,,,,,,,,,,,40.52093154200702,None,40.52093154200702,None,40.52093154200702,None,40.287622874981025,None,7,0.7181142079934943,40.287622874981025,None,40.570858033304106,None,40.287622874981025,40.48850166698685,3.924444444444444,0.7977474159852136,41.03979329200229,None,41.03979329200229,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/feuf_g.wav,2,5,21,6,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,41.85408395799459,None,7,0.06862120801815763,41.85408395799459,None,None,None,41.85408395799459,None,3.924444444444444,0.8142856669728644,41.9568368329783,None,41.9568368329783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/pief_g.wav,2,6,22,1,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,42.78750299999956,None,7,0.02298516599694267,42.78750299999956,None,None,None,42.78750299999956,None,3.924444444444444,1.2493647920200601,42.83934058298473,None,42.83934058298473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/fof_g.wav,2,7,23,4,,,,,,,,,,,,,,,,,,,,,44.33720437498414,None,44.33720437498414,None,44.33720437498414,None,44.10424749998492,None,7,1.0605454579927027,44.10424749998492,None,44.389817783306356,None,44.10424749998492,44.30478499998571,3.924444444444444,0.6820929160166997,45.1891769169888,None,45.1891769169888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4252171659900341,45.88775766699109,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/p_schwa_f.wav,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.88775766699109,None,47.588922124996316,None,47.588922124996316,None,47.588922124996316,None,47.34128658298869,None,7,0.6913735830166843,47.34128658298869,None,47.637723908282354,None,47.34128658298869,47.55547841699445,3.924444444444444,0.5153023330203723,48.059723249985836,None,48.059723249985836,None,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/feuf_f.wav,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.82109416698222,None,48.82109416698222,None,48.82109416698222,None,48.588304749981035,None,7,0.29727070801891387,48.588304749981035,None,48.87153770028381,None,48.588304749981035,48.788349082984496,3.924444444444444,0.3489346250134986,48.90604687499581,None,48.90604687499581,None,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/fof_f.wav,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50461066700518,None,49.50461066700518,None,49.50461066700518,None,49.271358917001635,None,7,0.2463546660146676,49.271358917001635,None,None,None,49.271358917001635,49.472413416981,3.924444444444444,0.3481015420111362,49.54073020798387,None,49.54073020798387,None,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/f_schwa_f.wav,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,49.904193333000876,None,7,0.15341275001992472,49.904193333000876,None,None,None,49.904193333000876,None,3.924444444444444,0.41098858299665153,50.09437141698436,None,50.09437141698436,None,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/fif_f.wav,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,50.52097762498306,None,7,0.1337167080200743,50.52097762498306,None,None,None,50.52097762498306,None,3.924444444444444,0.4476410420029424,50.68725220797933,None,50.68725220797933,None,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/pof_f.wav,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,51.154146582994144,None,7,0.03832504100864753,51.154146582994144,None,None,None,51.154146582994144,None,3.924444444444444,0.4807587090181187,51.22258329199394,None,51.22258329199394,None,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/pif_f.wav,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9552301583055,None,51.9552301583055,None,51.9552301583055,None,51.72106920799706,None,7,0.20054783299565315,51.72106920799706,None,None,None,51.72106920799706,51.920932624983834,3.924444444444444,0.46436004200950265,51.957816124981036,None,51.957816124981036,None,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
stim/peuf_f.wav,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,52.43744929198874,None,7,0.11309670802438632,52.43744929198874,None,None,None,52.43744929198874,None,3.924444444444444,0.8658793750219047,52.5723415829998,None,52.5723415829998,None,,001,2022_Mar_29_1607,exp_mono_sp,2021.2.3,60.220316278047676,
